SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
CZ-Kli,Klicava,15.5,294436
CZ-Kli,Klicava,15.6,291712
CZ-Kli,Klicava,15.7,289424
CZ-Kli,Klicava,15.8,287052
CZ-Kli,Klicava,15.9,284600
CZ-Kli,Klicava,16,281924
CZ-Kli,Klicava,16.1,279180
CZ-Kli,Klicava,16.2,276732
CZ-Kli,Klicava,16.3,274068
CZ-Kli,Klicava,16.4,270884
CZ-Kli,Klicava,16.5,268044
CZ-Kli,Klicava,16.6,265224
CZ-Kli,Klicava,16.7,263032
CZ-Kli,Klicava,16.8,260960
CZ-Kli,Klicava,16.9,259064
CZ-Kli,Klicava,17,257240
CZ-Kli,Klicava,17.1,255536
CZ-Kli,Klicava,17.2,253552
CZ-Kli,Klicava,17.3,251616
CZ-Kli,Klicava,17.4,249764
CZ-Kli,Klicava,17.5,247952
CZ-Kli,Klicava,17.6,246208
CZ-Kli,Klicava,17.7,244572
CZ-Kli,Klicava,17.8,242588
CZ-Kli,Klicava,17.9,240836
CZ-Kli,Klicava,18,239068
CZ-Kli,Klicava,18.1,237384
CZ-Kli,Klicava,18.2,235752
CZ-Kli,Klicava,18.3,233984
CZ-Kli,Klicava,18.4,232072
CZ-Kli,Klicava,18.5,230232
CZ-Kli,Klicava,18.6,228256
CZ-Kli,Klicava,18.7,225828
CZ-Kli,Klicava,18.8,223380
CZ-Kli,Klicava,18.9,221356
CZ-Kli,Klicava,19,219400
CZ-Kli,Klicava,19.1,217424
CZ-Kli,Klicava,19.2,215284
CZ-Kli,Klicava,19.3,213228
CZ-Kli,Klicava,19.4,211172
CZ-Kli,Klicava,19.5,209356
CZ-Kli,Klicava,19.6,207224
CZ-Kli,Klicava,19.7,205200
CZ-Kli,Klicava,19.8,203068
CZ-Kli,Klicava,19.9,201124
CZ-Kli,Klicava,20,198876
CZ-Kli,Klicava,20.1,196684
CZ-Kli,Klicava,20.2,194536
CZ-Kli,Klicava,20.3,192540
CZ-Kli,Klicava,20.4,190748
CZ-Kli,Klicava,20.5,189064
CZ-Kli,Klicava,20.6,187416
CZ-Kli,Klicava,20.7,185896
CZ-Kli,Klicava,20.8,184512
CZ-Kli,Klicava,20.9,183008
CZ-Kli,Klicava,21,181408
CZ-Kli,Klicava,21.1,179524
CZ-Kli,Klicava,21.2,177568
CZ-Kli,Klicava,21.3,175868
CZ-Kli,Klicava,21.4,174328
CZ-Kli,Klicava,21.5,172740
CZ-Kli,Klicava,21.6,170956
CZ-Kli,Klicava,21.7,169068
CZ-Kli,Klicava,21.8,166552
CZ-Kli,Klicava,21.9,164204
CZ-Kli,Klicava,22,161976
CZ-Kli,Klicava,22.1,160152
CZ-Kli,Klicava,22.2,158360
CZ-Kli,Klicava,22.3,156676
CZ-Kli,Klicava,22.4,154928
CZ-Kli,Klicava,22.5,153100
CZ-Kli,Klicava,22.6,151292
CZ-Kli,Klicava,22.7,149428
CZ-Kli,Klicava,22.8,147676
CZ-Kli,Klicava,22.9,145844
CZ-Kli,Klicava,23,144048
CZ-Kli,Klicava,23.1,142504
CZ-Kli,Klicava,23.2,140908
CZ-Kli,Klicava,23.3,139316
CZ-Kli,Klicava,23.4,137920
CZ-Kli,Klicava,23.5,136528
CZ-Kli,Klicava,23.6,135100
CZ-Kli,Klicava,23.7,133412
CZ-Kli,Klicava,23.8,131652
CZ-Kli,Klicava,23.9,130012
CZ-Kli,Klicava,24,128380
CZ-Kli,Klicava,24.1,126760
CZ-Kli,Klicava,24.2,125316
CZ-Kli,Klicava,24.3,123668
CZ-Kli,Klicava,24.4,121896
CZ-Kli,Klicava,24.5,120208
CZ-Kli,Klicava,24.6,118612
CZ-Kli,Klicava,24.7,117016
CZ-Kli,Klicava,24.8,115368
CZ-Kli,Klicava,24.9,113788
CZ-Kli,Klicava,25,112392
CZ-Kli,Klicava,25.1,110840
CZ-Kli,Klicava,25.2,109152
CZ-Kli,Klicava,25.3,107468
CZ-Kli,Klicava,25.4,105624
CZ-Kli,Klicava,25.5,104000
CZ-Kli,Klicava,25.6,102560
CZ-Kli,Klicava,25.7,101256
CZ-Kli,Klicava,25.8,99744
CZ-Kli,Klicava,25.9,98340
CZ-Kli,Klicava,26,97000
CZ-Kli,Klicava,26.1,95868
CZ-Kli,Klicava,26.2,94828
CZ-Kli,Klicava,26.3,93652
CZ-Kli,Klicava,26.4,92360
CZ-Kli,Klicava,26.5,90880
CZ-Kli,Klicava,26.6,89516
CZ-Kli,Klicava,26.7,88208
CZ-Kli,Klicava,26.8,86808
CZ-Kli,Klicava,26.9,85464
CZ-Kli,Klicava,27,84076
CZ-Kli,Klicava,27.1,82784
CZ-Kli,Klicava,27.2,81344
CZ-Kli,Klicava,27.3,80132
CZ-Kli,Klicava,27.4,78944
CZ-Kli,Klicava,27.5,77820
CZ-Kli,Klicava,27.6,76744
CZ-Kli,Klicava,27.7,75620
CZ-Kli,Klicava,27.8,74396
CZ-Kli,Klicava,27.9,72848
CZ-Kli,Klicava,28,71204
CZ-Kli,Klicava,28.1,69644
CZ-Kli,Klicava,28.2,68056
CZ-Kli,Klicava,28.3,66620
CZ-Kli,Klicava,28.4,64992
CZ-Kli,Klicava,28.5,63312
CZ-Kli,Klicava,28.6,61312
CZ-Kli,Klicava,28.7,59360
CZ-Kli,Klicava,28.8,57832
CZ-Kli,Klicava,28.9,56180
CZ-Kli,Klicava,29,54708
CZ-Kli,Klicava,29.1,53196
CZ-Kli,Klicava,29.2,51556
CZ-Kli,Klicava,29.3,50136
CZ-Kli,Klicava,29.4,48352
CZ-Kli,Klicava,29.5,46252
CZ-Kli,Klicava,29.6,44744
CZ-Kli,Klicava,29.7,43468
CZ-Kli,Klicava,29.8,42152
CZ-Kli,Klicava,29.9,40688
CZ-Kli,Klicava,30,39244
CZ-Kli,Klicava,30.1,37604
CZ-Kli,Klicava,30.2,36056
CZ-Kli,Klicava,30.3,34420
CZ-Kli,Klicava,30.4,32968
CZ-Kli,Klicava,30.5,31576
CZ-Kli,Klicava,30.6,30428
CZ-Kli,Klicava,30.7,29344
CZ-Kli,Klicava,30.8,27964
CZ-Kli,Klicava,30.9,26504
CZ-Kli,Klicava,31,25276
CZ-Kli,Klicava,31.1,24036
CZ-Kli,Klicava,31.2,22924
CZ-Kli,Klicava,31.3,21852
CZ-Kli,Klicava,31.4,20776
CZ-Kli,Klicava,31.5,19988
CZ-Kli,Klicava,31.6,19260
CZ-Kli,Klicava,31.7,18584
CZ-Kli,Klicava,31.8,17956
CZ-Kli,Klicava,31.9,17348
CZ-Kli,Klicava,32,16604
CZ-Kli,Klicava,32.1,15840
CZ-Kli,Klicava,32.2,15112
CZ-Kli,Klicava,32.3,14276
CZ-Kli,Klicava,32.4,13260
CZ-Kli,Klicava,32.5,12264
CZ-Kli,Klicava,32.6,11192
CZ-Kli,Klicava,32.7,10156
CZ-Kli,Klicava,32.8,9396
CZ-Kli,Klicava,32.9,8820
CZ-Kli,Klicava,33,8240
CZ-Kli,Klicava,33.1,7612
CZ-Kli,Klicava,33.2,7016
CZ-Kli,Klicava,33.3,6480
CZ-Kli,Klicava,33.4,5996
CZ-Kli,Klicava,33.5,5540
CZ-Kli,Klicava,33.6,5196
CZ-Kli,Klicava,33.7,4812
CZ-Kli,Klicava,33.8,4332
CZ-Kli,Klicava,33.9,3996
CZ-Kli,Klicava,34,3632
CZ-Kli,Klicava,34.1,3316
CZ-Kli,Klicava,34.2,3032
CZ-Kli,Klicava,34.3,2508
CZ-Kli,Klicava,34.4,1976
CZ-Kli,Klicava,34.5,1532
CZ-Kli,Klicava,34.6,960
CZ-Kli,Klicava,34.7,372
CZ-Kli,Klicava,34.8,224
CZ-Kli,Klicava,34.9,160
CZ-Kli,Klicava,35,120
CZ-Kli,Klicava,35.1,108
CZ-Kli,Klicava,35.2,96
CZ-Kli,Klicava,35.3,88
CZ-Kli,Klicava,35.4,80
CZ-Kli,Klicava,35.5,72
CZ-Kli,Klicava,35.6,68
CZ-Kli,Klicava,35.7,56
CZ-Kli,Klicava,35.8,52
CZ-Kli,Klicava,35.9,44
CZ-Kli,Klicava,36,44
CZ-Kli,Klicava,36.1,32
CZ-Kli,Klicava,36.2,24
CZ-Kli,Klicava,36.3,20
CZ-Kli,Klicava,36.4,20
CZ-Kli,Klicava,36.5,16
CZ-Kli,Klicava,36.6,16
CZ-Kli,Klicava,36.7,12
CZ-Kli,Klicava,36.8,8
CZ-Kli,Klicava,36.9,4
CZ-Kli,Klicava,37,0
