SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
CH-MUR,Murten,20010117,0,5.43
CH-MUR,Murten,20010117,2,5.43
CH-MUR,Murten,20010117,5,5.43
CH-MUR,Murten,20010117,7,5.43
CH-MUR,Murten,20010117,10,5.43
CH-MUR,Murten,20010117,12,5.43
CH-MUR,Murten,20010117,15,5.43
CH-MUR,Murten,20010117,17,5.43
CH-MUR,Murten,20010117,20,5.43
CH-MUR,Murten,20010117,25,5.43
CH-MUR,Murten,20010117,30,5.43
CH-MUR,Murten,20010117,35,5.43
CH-MUR,Murten,20010117,40,5.42
CH-MUR,Murten,20010220,0,5.12
CH-MUR,Murten,20010220,2,5.05
CH-MUR,Murten,20010220,5,4.96
CH-MUR,Murten,20010220,7,4.95
CH-MUR,Murten,20010220,10,4.95
CH-MUR,Murten,20010220,12,4.94
CH-MUR,Murten,20010220,15,4.94
CH-MUR,Murten,20010220,17,4.93
CH-MUR,Murten,20010220,20,4.93
CH-MUR,Murten,20010220,25,4.93
CH-MUR,Murten,20010220,30,4.93
CH-MUR,Murten,20010220,35,4.93
CH-MUR,Murten,20010220,40,4.92
CH-MUR,Murten,20010327,0,6.4
CH-MUR,Murten,20010327,2,6.41
CH-MUR,Murten,20010327,5,6.37
CH-MUR,Murten,20010327,7,6.37
CH-MUR,Murten,20010327,10,6.37
CH-MUR,Murten,20010327,12,6.36
CH-MUR,Murten,20010327,15,6.29
CH-MUR,Murten,20010327,17,6.25
CH-MUR,Murten,20010327,20,6.21
CH-MUR,Murten,20010327,25,6.14
CH-MUR,Murten,20010327,30,6.11
CH-MUR,Murten,20010327,35,6.07
CH-MUR,Murten,20010327,40,5.95
CH-MUR,Murten,20010425,0,7.91
CH-MUR,Murten,20010425,2,7.87
CH-MUR,Murten,20010425,5,7.82
CH-MUR,Murten,20010425,7,7.72
CH-MUR,Murten,20010425,10,7.58
CH-MUR,Murten,20010425,12,7.52
CH-MUR,Murten,20010425,15,7.48
CH-MUR,Murten,20010425,17,7.45
CH-MUR,Murten,20010425,20,7.38
CH-MUR,Murten,20010425,25,7.28
CH-MUR,Murten,20010425,30,7.1
CH-MUR,Murten,20010425,35,6.86
CH-MUR,Murten,20010425,40,6.8
CH-MUR,Murten,20010627,0,22.55
CH-MUR,Murten,20010627,2,21.95
CH-MUR,Murten,20010627,5,18.64
CH-MUR,Murten,20010627,7,16.2
CH-MUR,Murten,20010627,10,12.9
CH-MUR,Murten,20010627,12,10.67
CH-MUR,Murten,20010627,15,9.2
CH-MUR,Murten,20010627,17,8.88
CH-MUR,Murten,20010627,20,8.28
CH-MUR,Murten,20010627,25,7.55
CH-MUR,Murten,20010627,30,7.31
CH-MUR,Murten,20010627,35,7.11
CH-MUR,Murten,20010627,40,6.96
CH-MUR,Murten,20010725,0,21.83
CH-MUR,Murten,20010725,2,21.62
CH-MUR,Murten,20010725,5,21.04
CH-MUR,Murten,20010725,7,19.43
CH-MUR,Murten,20010725,10,15.5
CH-MUR,Murten,20010725,12,12.17
CH-MUR,Murten,20010725,15,9.9
CH-MUR,Murten,20010725,17,9.01
CH-MUR,Murten,20010725,20,8.41
CH-MUR,Murten,20010725,25,7.61
CH-MUR,Murten,20010725,30,7.3
CH-MUR,Murten,20010725,35,7.05
CH-MUR,Murten,20010725,40,6.94
CH-MUR,Murten,20010821,0,23.04
CH-MUR,Murten,20010821,2,23.01
CH-MUR,Murten,20010821,5,22.57
CH-MUR,Murten,20010821,7,21.88
CH-MUR,Murten,20010821,10,15.39
CH-MUR,Murten,20010821,12,13.07
CH-MUR,Murten,20010821,15,11.09
CH-MUR,Murten,20010821,17,9.51
CH-MUR,Murten,20010821,20,8.61
CH-MUR,Murten,20010821,25,7.78
CH-MUR,Murten,20010821,30,7.49
CH-MUR,Murten,20010821,35,7.25
CH-MUR,Murten,20010821,40,7.06
CH-MUR,Murten,20010921,0,15.42
CH-MUR,Murten,20010921,2,15.4
CH-MUR,Murten,20010921,5,15.36
CH-MUR,Murten,20010921,7,15.31
CH-MUR,Murten,20010921,10,15.27
CH-MUR,Murten,20010921,12,14.91
CH-MUR,Murten,20010921,15,9.36
CH-MUR,Murten,20010921,17,8.5
CH-MUR,Murten,20010921,20,7.98
CH-MUR,Murten,20010921,25,7.62
CH-MUR,Murten,20010921,30,7.46
CH-MUR,Murten,20010921,35,7.29
CH-MUR,Murten,20010921,40,7.06
CH-MUR,Murten,20011016,0,16.47
CH-MUR,Murten,20011016,2,16.44
CH-MUR,Murten,20011016,5,16.18
CH-MUR,Murten,20011016,7,15.85
CH-MUR,Murten,20011016,10,14.73
CH-MUR,Murten,20011016,12,13.94
CH-MUR,Murten,20011016,15,11.27
CH-MUR,Murten,20011016,17,9.2
CH-MUR,Murten,20011016,20,8.36
CH-MUR,Murten,20011016,25,7.77
CH-MUR,Murten,20011016,30,7.52
CH-MUR,Murten,20011016,35,7.32
CH-MUR,Murten,20011016,40,7.12
CH-MUR,Murten,20011121,0,8.28
CH-MUR,Murten,20011121,2,8.29
CH-MUR,Murten,20011121,5,8.29
CH-MUR,Murten,20011121,7,8.29
CH-MUR,Murten,20011121,10,8.28
CH-MUR,Murten,20011121,12,8.28
CH-MUR,Murten,20011121,15,8.28
CH-MUR,Murten,20011121,17,8.28
CH-MUR,Murten,20011121,20,8.28
CH-MUR,Murten,20011121,25,8.27
CH-MUR,Murten,20011121,30,8.07
CH-MUR,Murten,20011121,35,7.78
CH-MUR,Murten,20011121,40,7.71
CH-MUR,Murten,20011203,0,7.84
CH-MUR,Murten,20011203,2,7.78
CH-MUR,Murten,20011203,5,7.77
CH-MUR,Murten,20011203,7,7.76
CH-MUR,Murten,20011203,10,7.76
CH-MUR,Murten,20011203,12,7.75
CH-MUR,Murten,20011203,15,7.68
CH-MUR,Murten,20011203,17,7.66
CH-MUR,Murten,20011203,20,7.66
CH-MUR,Murten,20011203,25,7.65
CH-MUR,Murten,20011203,30,7.64
CH-MUR,Murten,20011203,35,7.52
CH-MUR,Murten,20011203,40,7.36
CH-MUR,Murten,20020123,0,2.7
CH-MUR,Murten,20020123,2,2.71
CH-MUR,Murten,20020123,5,2.9
CH-MUR,Murten,20020123,7,2.94
CH-MUR,Murten,20020123,10,2.99
CH-MUR,Murten,20020123,12,3.06
CH-MUR,Murten,20020123,15,3.17
CH-MUR,Murten,20020123,17,3.22
CH-MUR,Murten,20020123,20,3.29
CH-MUR,Murten,20020123,25,3.41
CH-MUR,Murten,20020123,30,3.56
CH-MUR,Murten,20020123,35,3.39
CH-MUR,Murten,20020123,40,3.24
CH-MUR,Murten,20020227,0,4.16
CH-MUR,Murten,20020227,2,4.14
CH-MUR,Murten,20020227,5,4.12
CH-MUR,Murten,20020227,7,4.12
CH-MUR,Murten,20020227,10,4.11
CH-MUR,Murten,20020227,12,4.11
CH-MUR,Murten,20020227,15,4.1
CH-MUR,Murten,20020227,17,4.1
CH-MUR,Murten,20020227,20,4.08
CH-MUR,Murten,20020227,25,4.07
CH-MUR,Murten,20020227,30,4.09
CH-MUR,Murten,20020227,35,4.07
CH-MUR,Murten,20020227,40,4.06
CH-MUR,Murten,20020327,0,6.07
CH-MUR,Murten,20020327,2,6.07
CH-MUR,Murten,20020327,5,6.07
CH-MUR,Murten,20020327,7,6.04
CH-MUR,Murten,20020327,10,5.99
CH-MUR,Murten,20020327,12,5.97
CH-MUR,Murten,20020327,15,5.96
CH-MUR,Murten,20020327,17,5.96
CH-MUR,Murten,20020327,20,5.96
CH-MUR,Murten,20020327,25,5.92
CH-MUR,Murten,20020327,30,5.87
CH-MUR,Murten,20020327,35,5.86
CH-MUR,Murten,20020327,40,5.85
CH-MUR,Murten,20020417,0,9.98
CH-MUR,Murten,20020417,2,8.42
CH-MUR,Murten,20020417,5,7.81
CH-MUR,Murten,20020417,7,7.69
CH-MUR,Murten,20020417,10,7.29
CH-MUR,Murten,20020417,12,7.24
CH-MUR,Murten,20020417,15,6.97
CH-MUR,Murten,20020417,17,6.84
CH-MUR,Murten,20020417,20,6.71
CH-MUR,Murten,20020417,25,6.51
CH-MUR,Murten,20020417,30,6.4
CH-MUR,Murten,20020417,35,6.28
CH-MUR,Murten,20020417,40,6.14
CH-MUR,Murten,20020513,0,14.81
CH-MUR,Murten,20020513,2,12.96
CH-MUR,Murten,20020513,5,11.62
CH-MUR,Murten,20020513,7,10.41
CH-MUR,Murten,20020513,10,9.03
CH-MUR,Murten,20020513,12,8.56
CH-MUR,Murten,20020513,15,8.25
CH-MUR,Murten,20020513,17,8.1
CH-MUR,Murten,20020513,20,7.53
CH-MUR,Murten,20020513,25,6.89
CH-MUR,Murten,20020513,30,6.63
CH-MUR,Murten,20020513,35,6.46
CH-MUR,Murten,20020513,40,6.33
CH-MUR,Murten,20020617,0,23.51
CH-MUR,Murten,20020617,2,21.4
CH-MUR,Murten,20020617,5,17.01
CH-MUR,Murten,20020617,7,13.83
CH-MUR,Murten,20020617,10,10.17
CH-MUR,Murten,20020617,12,9.16
CH-MUR,Murten,20020617,15,8.12
CH-MUR,Murten,20020617,17,7.89
CH-MUR,Murten,20020617,20,7.53
CH-MUR,Murten,20020617,25,7.08
CH-MUR,Murten,20020617,30,6.9
CH-MUR,Murten,20020617,35,6.71
CH-MUR,Murten,20020617,40,6.44
CH-MUR,Murten,20020722,0,21.82
CH-MUR,Murten,20020722,2,21.41
CH-MUR,Murten,20020722,5,21.23
CH-MUR,Murten,20020722,7,20.46
CH-MUR,Murten,20020722,10,12.82
CH-MUR,Murten,20020722,12,9.42
CH-MUR,Murten,20020722,15,8.36
CH-MUR,Murten,20020722,17,7.73
CH-MUR,Murten,20020722,20,7.35
CH-MUR,Murten,20020722,25,7.02
CH-MUR,Murten,20020722,30,6.81
CH-MUR,Murten,20020722,35,6.61
CH-MUR,Murten,20020722,40,6.47
CH-MUR,Murten,20020819,0,22.29
CH-MUR,Murten,20020819,2,22.02
CH-MUR,Murten,20020819,5,20.12
CH-MUR,Murten,20020819,7,19.27
CH-MUR,Murten,20020819,10,13.36
CH-MUR,Murten,20020819,12,10.6
CH-MUR,Murten,20020819,15,9.17
CH-MUR,Murten,20020819,17,8.67
CH-MUR,Murten,20020819,20,7.98
CH-MUR,Murten,20020819,25,7.27
CH-MUR,Murten,20020819,30,6.97
CH-MUR,Murten,20020819,35,6.78
CH-MUR,Murten,20020819,40,6.57
CH-MUR,Murten,20020917,0,17.91
CH-MUR,Murten,20020917,2,17.8
CH-MUR,Murten,20020917,5,17.76
CH-MUR,Murten,20020917,7,17.74
CH-MUR,Murten,20020917,10,17.17
CH-MUR,Murten,20020917,12,12.41
CH-MUR,Murten,20020917,15,9.31
CH-MUR,Murten,20020917,17,8.49
CH-MUR,Murten,20020917,20,7.83
CH-MUR,Murten,20020917,25,7.23
CH-MUR,Murten,20020917,30,7.04
CH-MUR,Murten,20020917,35,6.74
CH-MUR,Murten,20020917,40,6.56
CH-MUR,Murten,20021017,0,13.97
CH-MUR,Murten,20021017,2,13.98
CH-MUR,Murten,20021017,5,13.99
CH-MUR,Murten,20021017,7,13.98
CH-MUR,Murten,20021017,10,13.96
CH-MUR,Murten,20021017,12,12.68
CH-MUR,Murten,20021017,15,8.65
CH-MUR,Murten,20021017,17,8.16
CH-MUR,Murten,20021017,20,7.74
CH-MUR,Murten,20021017,25,7.19
CH-MUR,Murten,20021017,30,6.99
CH-MUR,Murten,20021017,35,6.74
CH-MUR,Murten,20021017,40,6.57
CH-MUR,Murten,20021120,0,9.6
