SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
CH-MUR,Murten,0,23000000
CH-MUR,Murten,9,17300000
CH-MUR,Murten,19,14200000
CH-MUR,Murten,29,9580000
CH-MUR,Murten,39,3750000
CH-MUR,Murten,44,430000
CH-MUR,Murten,45,0
