SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
US-Tah,Tahoe,0,465969400
US-Tah,Tahoe,1,465851400
US-Tah,Tahoe,2,465733400
US-Tah,Tahoe,3,465615400
US-Tah,Tahoe,4,465497400
US-Tah,Tahoe,5,465379400
US-Tah,Tahoe,6,465261400
US-Tah,Tahoe,7,465143400
US-Tah,Tahoe,8,465025400
US-Tah,Tahoe,9,464907400
US-Tah,Tahoe,10,464589400
US-Tah,Tahoe,11,464080100
US-Tah,Tahoe,12,463452800
US-Tah,Tahoe,13,462640700
US-Tah,Tahoe,14,461732300
US-Tah,Tahoe,15,460561300
US-Tah,Tahoe,16,459184300
US-Tah,Tahoe,17,457119000
US-Tah,Tahoe,18,454725500
US-Tah,Tahoe,19,451800200
US-Tah,Tahoe,20,449639100
US-Tah,Tahoe,21,448503000
US-Tah,Tahoe,22,447440100
US-Tah,Tahoe,23,446358600
US-Tah,Tahoe,24,445285500
US-Tah,Tahoe,25,444047400
US-Tah,Tahoe,26,442574000
US-Tah,Tahoe,27,440834200
US-Tah,Tahoe,28,439263700
US-Tah,Tahoe,29,437963300
US-Tah,Tahoe,30,436682600
US-Tah,Tahoe,31,435429600
US-Tah,Tahoe,32,434181600
US-Tah,Tahoe,33,433112700
US-Tah,Tahoe,34,432128800
US-Tah,Tahoe,35,431288500
US-Tah,Tahoe,36,430539200
US-Tah,Tahoe,37,429796300
US-Tah,Tahoe,38,429112700
US-Tah,Tahoe,39,428447100
US-Tah,Tahoe,40,427826800
US-Tah,Tahoe,41,427205800
US-Tah,Tahoe,42,426618400
US-Tah,Tahoe,43,426029700
US-Tah,Tahoe,44,425468200
US-Tah,Tahoe,45,424919500
US-Tah,Tahoe,46,424392000
US-Tah,Tahoe,47,423867400
US-Tah,Tahoe,48,423356100
US-Tah,Tahoe,49,422841400
US-Tah,Tahoe,50,422332800
US-Tah,Tahoe,51,421832800
US-Tah,Tahoe,52,421327300
US-Tah,Tahoe,53,420833200
US-Tah,Tahoe,54,420348200
US-Tah,Tahoe,55,419870200
US-Tah,Tahoe,56,419395400
US-Tah,Tahoe,57,418930600
US-Tah,Tahoe,58,418468700
US-Tah,Tahoe,59,417997900
US-Tah,Tahoe,60,417536800
US-Tah,Tahoe,61,417070100
US-Tah,Tahoe,62,416607900
US-Tah,Tahoe,63,416146100
US-Tah,Tahoe,64,415678200
US-Tah,Tahoe,65,415219300
US-Tah,Tahoe,66,414772100
US-Tah,Tahoe,67,414315500
US-Tah,Tahoe,68,413797900
US-Tah,Tahoe,69,413318600
US-Tah,Tahoe,70,412881700
US-Tah,Tahoe,71,412436100
US-Tah,Tahoe,72,412012900
US-Tah,Tahoe,73,411588400
