SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
US-Lar,Laramie,0,140000
US-Lar,Laramie,1,100000
US-Lar,Laramie,2,47000
US-Lar,Laramie,3,36000
US-Lar,Laramie,4,28000
US-Lar,Laramie,5,20000
US-Lar,Laramie,6,8000
US-Lar,Laramie,6.4,0
