SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
IL-Kin,Kinneret,20110102,0,18.1165
IL-Kin,Kinneret,20110102,1,18.116
IL-Kin,Kinneret,20110102,2,18.108
IL-Kin,Kinneret,20110102,3,18.10128571
IL-Kin,Kinneret,20110102,4,18.09925
IL-Kin,Kinneret,20110102,5,18.09816667
IL-Kin,Kinneret,20110102,6,18.09757143
IL-Kin,Kinneret,20110102,7,18.09783333
IL-Kin,Kinneret,20110102,8,18.0985
IL-Kin,Kinneret,20110102,9,18.09925
IL-Kin,Kinneret,20110102,10,18.09925
IL-Kin,Kinneret,20110102,11,18.09885714
IL-Kin,Kinneret,20110102,12,18.09857143
IL-Kin,Kinneret,20110102,13,18.09666667
IL-Kin,Kinneret,20110102,14,18.09433333
IL-Kin,Kinneret,20110102,15,18.09185714
IL-Kin,Kinneret,20110102,16,18.08957143
IL-Kin,Kinneret,20110102,17,18.089
IL-Kin,Kinneret,20110102,18,18.08616667
IL-Kin,Kinneret,20110102,19,18.08271429
IL-Kin,Kinneret,20110102,20,18.07371429
IL-Kin,Kinneret,20110102,21,18.06585714
IL-Kin,Kinneret,20110102,22,18.05842857
IL-Kin,Kinneret,20110102,23,18.04733333
IL-Kin,Kinneret,20110102,24,18.03616667
IL-Kin,Kinneret,20110102,25,18.03557143
IL-Kin,Kinneret,20110102,26,18.03466667
IL-Kin,Kinneret,20110102,27,18.03366667
IL-Kin,Kinneret,20110102,28,17.9855
IL-Kin,Kinneret,20110102,29,17.93483333
IL-Kin,Kinneret,20110102,30,17.90625
IL-Kin,Kinneret,20110102,31,17.90216667
IL-Kin,Kinneret,20110102,32,17.8926
IL-Kin,Kinneret,20110102,33,17.86654545
IL-Kin,Kinneret,20110102,34,17.31083333
IL-Kin,Kinneret,20110102,35,16.96857143
IL-Kin,Kinneret,20110102,36,16.81883333
IL-Kin,Kinneret,20110109,0,17.736
IL-Kin,Kinneret,20110109,1,17.735875
IL-Kin,Kinneret,20110109,2,17.73042857
IL-Kin,Kinneret,20110109,3,17.72833333
IL-Kin,Kinneret,20110109,4,17.72571429
IL-Kin,Kinneret,20110109,5,17.72471429
IL-Kin,Kinneret,20110109,6,17.7225
IL-Kin,Kinneret,20110109,7,17.71728571
IL-Kin,Kinneret,20110109,8,17.71825
IL-Kin,Kinneret,20110109,9,17.71666667
IL-Kin,Kinneret,20110109,10,17.71575
IL-Kin,Kinneret,20110109,11,17.71583333
IL-Kin,Kinneret,20110109,12,17.715875
IL-Kin,Kinneret,20110109,13,17.7145
IL-Kin,Kinneret,20110109,14,17.71471429
IL-Kin,Kinneret,20110109,15,17.7145
IL-Kin,Kinneret,20110109,16,17.71585714
IL-Kin,Kinneret,20110109,17,17.71485714
IL-Kin,Kinneret,20110109,18,17.715
IL-Kin,Kinneret,20110109,19,17.71466667
IL-Kin,Kinneret,20110109,20,17.71457143
IL-Kin,Kinneret,20110109,21,17.71471429
IL-Kin,Kinneret,20110109,22,17.71557143
IL-Kin,Kinneret,20110109,23,17.71433333
IL-Kin,Kinneret,20110109,24,17.7155
IL-Kin,Kinneret,20110109,25,17.7162
IL-Kin,Kinneret,20110109,26,17.71575
IL-Kin,Kinneret,20110109,27,17.71671429
IL-Kin,Kinneret,20110109,28,17.71666667
IL-Kin,Kinneret,20110109,29,17.71457143
IL-Kin,Kinneret,20110109,30,17.71414286
IL-Kin,Kinneret,20110109,31,17.714
IL-Kin,Kinneret,20110109,32,17.71375
IL-Kin,Kinneret,20110109,33,17.714
IL-Kin,Kinneret,20110109,34,17.71342857
IL-Kin,Kinneret,20110109,35,17.70933333
IL-Kin,Kinneret,20110109,36,17.2925
IL-Kin,Kinneret,20110116,0,17.121
IL-Kin,Kinneret,20110116,1,17.16271429
IL-Kin,Kinneret,20110116,2,17.16057143
IL-Kin,Kinneret,20110116,3,17.16116667
IL-Kin,Kinneret,20110116,4,17.160375
IL-Kin,Kinneret,20110116,5,17.1605
IL-Kin,Kinneret,20110116,6,17.16157143
IL-Kin,Kinneret,20110116,7,17.16316667
IL-Kin,Kinneret,20110116,8,17.162875
IL-Kin,Kinneret,20110116,9,17.162
IL-Kin,Kinneret,20110116,10,17.162
IL-Kin,Kinneret,20110116,11,17.162
IL-Kin,Kinneret,20110116,12,17.15975
IL-Kin,Kinneret,20110116,13,17.16471429
IL-Kin,Kinneret,20110116,14,17.16416667
IL-Kin,Kinneret,20110116,15,17.16371429
IL-Kin,Kinneret,20110116,16,17.16385714
IL-Kin,Kinneret,20110116,17,17.1635
IL-Kin,Kinneret,20110116,18,17.16283333
IL-Kin,Kinneret,20110116,19,17.16316667
IL-Kin,Kinneret,20110116,20,17.16228571
IL-Kin,Kinneret,20110116,21,17.16328571
IL-Kin,Kinneret,20110116,22,17.16271429
IL-Kin,Kinneret,20110116,23,17.16233333
IL-Kin,Kinneret,20110116,24,17.16214286
IL-Kin,Kinneret,20110116,25,17.16271429
IL-Kin,Kinneret,20110116,26,17.16042857
IL-Kin,Kinneret,20110116,27,17.145
IL-Kin,Kinneret,20110116,28,17.142
IL-Kin,Kinneret,20110116,29,17.12828571
IL-Kin,Kinneret,20110116,30,17.095
IL-Kin,Kinneret,20110116,31,17.06566667
IL-Kin,Kinneret,20110116,32,17.05828571
IL-Kin,Kinneret,20110116,33,17.05628571
IL-Kin,Kinneret,20110116,34,17.05483333
IL-Kin,Kinneret,20110116,35,17.052
IL-Kin,Kinneret,20110123,0,16.79716667
IL-Kin,Kinneret,20110123,1,16.80577778
IL-Kin,Kinneret,20110123,2,16.80357143
IL-Kin,Kinneret,20110123,3,16.797625
IL-Kin,Kinneret,20110123,4,16.79671429
IL-Kin,Kinneret,20110123,5,16.79457143
IL-Kin,Kinneret,20110123,6,16.79328571
IL-Kin,Kinneret,20110123,7,16.79283333
IL-Kin,Kinneret,20110123,8,16.793
IL-Kin,Kinneret,20110123,9,16.79314286
IL-Kin,Kinneret,20110123,10,16.79285714
IL-Kin,Kinneret,20110123,11,16.792375
IL-Kin,Kinneret,20110123,12,16.792375
IL-Kin,Kinneret,20110123,13,16.792
IL-Kin,Kinneret,20110123,14,16.793
IL-Kin,Kinneret,20110123,15,16.79283333
IL-Kin,Kinneret,20110123,16,16.79271429
IL-Kin,Kinneret,20110123,17,16.79266667
IL-Kin,Kinneret,20110123,18,16.79228571
IL-Kin,Kinneret,20110123,19,16.79066667
IL-Kin,Kinneret,20110123,20,16.79157143
IL-Kin,Kinneret,20110123,21,16.79114286
IL-Kin,Kinneret,20110123,22,16.79114286
IL-Kin,Kinneret,20110123,23,16.79116667
IL-Kin,Kinneret,20110123,24,16.79125
IL-Kin,Kinneret,20110123,25,16.791
IL-Kin,Kinneret,20110123,26,16.79216667
IL-Kin,Kinneret,20110123,27,16.79185714
IL-Kin,Kinneret,20110123,28,16.7915
IL-Kin,Kinneret,20110123,29,16.79183333
IL-Kin,Kinneret,20110123,30,16.79142857
IL-Kin,Kinneret,20110123,31,16.7908
IL-Kin,Kinneret,20110123,32,16.79157143
IL-Kin,Kinneret,20110123,33,16.7915
IL-Kin,Kinneret,20110123,34,16.79042857
IL-Kin,Kinneret,20110123,35,16.79266667
IL-Kin,Kinneret,20110130,0,16.753
IL-Kin,Kinneret,20110130,1,16.75333333
IL-Kin,Kinneret,20110130,2,16.75414286
IL-Kin,Kinneret,20110130,3,16.75433333
IL-Kin,Kinneret,20110130,4,16.755375
IL-Kin,Kinneret,20110130,5,16.75483333
IL-Kin,Kinneret,20110130,6,16.75377778
IL-Kin,Kinneret,20110130,7,16.75157143
IL-Kin,Kinneret,20110130,8,16.752
IL-Kin,Kinneret,20110130,9,16.75283333
IL-Kin,Kinneret,20110130,10,16.74571429
IL-Kin,Kinneret,20110130,11,16.74385714
IL-Kin,Kinneret,20110130,12,16.74028571
IL-Kin,Kinneret,20110130,13,16.7218
IL-Kin,Kinneret,20110130,14,16.71841667
IL-Kin,Kinneret,20110130,15,16.71385714
IL-Kin,Kinneret,20110130,16,16.712625
IL-Kin,Kinneret,20110130,17,16.69083333
IL-Kin,Kinneret,20110130,18,16.68085714
IL-Kin,Kinneret,20110130,19,16.68028571
IL-Kin,Kinneret,20110130,20,16.674
IL-Kin,Kinneret,20110130,21,16.671
IL-Kin,Kinneret,20110130,22,16.667
IL-Kin,Kinneret,20110130,23,16.66485714
IL-Kin,Kinneret,20110130,24,16.658
IL-Kin,Kinneret,20110130,25,16.65233333
IL-Kin,Kinneret,20110130,26,16.6495
IL-Kin,Kinneret,20110130,27,16.648
IL-Kin,Kinneret,20110130,28,16.6445
IL-Kin,Kinneret,20110130,29,16.643
IL-Kin,Kinneret,20110130,30,16.64242857
IL-Kin,Kinneret,20110130,31,16.641625
IL-Kin,Kinneret,20110130,32,16.64142857
IL-Kin,Kinneret,20110130,33,16.631
IL-Kin,Kinneret,20110130,34,16.623375
IL-Kin,Kinneret,20110130,35,16.6234
IL-Kin,Kinneret,20110213,0,16.58666667
IL-Kin,Kinneret,20110213,1,16.525
IL-Kin,Kinneret,20110213,2,16.338
IL-Kin,Kinneret,20110213,3,16.31
IL-Kin,Kinneret,20110213,4,16.2875
IL-Kin,Kinneret,20110213,5,16.28
IL-Kin,Kinneret,20110213,6,16.2625
IL-Kin,Kinneret,20110213,7,16.2425
IL-Kin,Kinneret,20110213,8,16.235
IL-Kin,Kinneret,20110213,9,16.22666667
IL-Kin,Kinneret,20110213,10,16.222
IL-Kin,Kinneret,20110213,11,16.22
IL-Kin,Kinneret,20110213,12,16.22
IL-Kin,Kinneret,20110213,13,16.21666667
IL-Kin,Kinneret,20110213,14,16.2
IL-Kin,Kinneret,20110213,15,16.205
IL-Kin,Kinneret,20110213,16,16.206
IL-Kin,Kinneret,20110213,17,16.2
IL-Kin,Kinneret,20110213,18,16.2
IL-Kin,Kinneret,20110213,19,16.2
IL-Kin,Kinneret,20110213,20,16.2
IL-Kin,Kinneret,20110213,21,16.2025
IL-Kin,Kinneret,20110213,22,16.19666667
IL-Kin,Kinneret,20110213,23,16.1975
IL-Kin,Kinneret,20110213,24,16.19
IL-Kin,Kinneret,20110213,25,16.1925
IL-Kin,Kinneret,20110213,26,16.19
IL-Kin,Kinneret,20110213,27,16.19
IL-Kin,Kinneret,20110213,28,16.19
IL-Kin,Kinneret,20110213,29,16.19
IL-Kin,Kinneret,20110213,30,16.19
IL-Kin,Kinneret,20110213,31,16.19
IL-Kin,Kinneret,20110213,32,16.1875
IL-Kin,Kinneret,20110213,33,16.18
IL-Kin,Kinneret,20110213,34,16.1875
IL-Kin,Kinneret,20110213,35,16.18333333
IL-Kin,Kinneret,20110213,36,16.1775
IL-Kin,Kinneret,20110213,37,16.145
IL-Kin,Kinneret,20110221,0,15.9
IL-Kin,Kinneret,20110221,1,15.9
IL-Kin,Kinneret,20110221,2,15.9
IL-Kin,Kinneret,20110221,3,15.9
IL-Kin,Kinneret,20110221,4,15.9
IL-Kin,Kinneret,20110221,5,15.9
IL-Kin,Kinneret,20110221,6,15.9
IL-Kin,Kinneret,20110221,7,15.9
IL-Kin,Kinneret,20110221,8,15.9
IL-Kin,Kinneret,20110221,9,15.9
IL-Kin,Kinneret,20110221,10,15.9
IL-Kin,Kinneret,20110221,11,15.6
IL-Kin,Kinneret,20110221,12,15.7
IL-Kin,Kinneret,20110221,13,15.7
IL-Kin,Kinneret,20110221,14,15.6
IL-Kin,Kinneret,20110221,15,15.6
IL-Kin,Kinneret,20110221,16,15.6
IL-Kin,Kinneret,20110221,17,15.6
IL-Kin,Kinneret,20110221,18,15.6
IL-Kin,Kinneret,20110221,19,15.6
IL-Kin,Kinneret,20110221,20,15.6
IL-Kin,Kinneret,20110221,21,15.6
IL-Kin,Kinneret,20110221,22,15.6
IL-Kin,Kinneret,20110221,23,15.6
IL-Kin,Kinneret,20110221,24,15.6
IL-Kin,Kinneret,20110221,25,15.6
IL-Kin,Kinneret,20110221,26,15.6
IL-Kin,Kinneret,20110221,27,15.6
IL-Kin,Kinneret,20110221,28,15.6
IL-Kin,Kinneret,20110221,29,15.6
IL-Kin,Kinneret,20110221,30,15.6
IL-Kin,Kinneret,20110221,31,15.6
IL-Kin,Kinneret,20110221,32,15.6
IL-Kin,Kinneret,20110221,33,15.5
IL-Kin,Kinneret,20110221,34,15.5
IL-Kin,Kinneret,20110221,35,15.5
IL-Kin,Kinneret,20110227,0,16.84
