SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
US-Sun,Sunapee,19860703,0,18.2
US-Sun,Sunapee,19860703,0.5,18.2
US-Sun,Sunapee,19860703,2,18.2
US-Sun,Sunapee,19860703,5,18.1
US-Sun,Sunapee,19860703,10,17.3
US-Sun,Sunapee,19860703,13,17.1
US-Sun,Sunapee,19860703,15,13
US-Sun,Sunapee,19860703,20,11.2
US-Sun,Sunapee,19860703,25,10.2
US-Sun,Sunapee,19860803,0.1,24
US-Sun,Sunapee,19860803,0.5,23
US-Sun,Sunapee,19860803,3.5,22
US-Sun,Sunapee,19860803,7,21
US-Sun,Sunapee,19860803,8,20
US-Sun,Sunapee,19860803,8.5,19
US-Sun,Sunapee,19860803,10,16.5
US-Sun,Sunapee,19860803,11,15.5
US-Sun,Sunapee,19860803,12,13.5
US-Sun,Sunapee,19860803,13.5,12
US-Sun,Sunapee,19860806,0.1,22.4
US-Sun,Sunapee,19860806,1,22.3
US-Sun,Sunapee,19860806,2,22.2
US-Sun,Sunapee,19860806,3,22
US-Sun,Sunapee,19860806,4,22
US-Sun,Sunapee,19860806,5,22
US-Sun,Sunapee,19860806,6,21.5
US-Sun,Sunapee,19860806,7,20.7
US-Sun,Sunapee,19860806,8,18.7
US-Sun,Sunapee,19860806,9,17.2
US-Sun,Sunapee,19860806,10,15.9
US-Sun,Sunapee,19860806,11,14.2
US-Sun,Sunapee,19860806,12,12.5
US-Sun,Sunapee,19860806,13,11.5
US-Sun,Sunapee,19860806,14,10.8
US-Sun,Sunapee,19860806,15,10.2
US-Sun,Sunapee,19860806,20,9
US-Sun,Sunapee,19860806,25,8.8
US-Sun,Sunapee,19860806,30,8.2
US-Sun,Sunapee,19860902,0.1,20
US-Sun,Sunapee,19860902,0.5,19
US-Sun,Sunapee,19860902,1,19.5
US-Sun,Sunapee,19860902,2,19.5
US-Sun,Sunapee,19860902,3,19
US-Sun,Sunapee,19860902,4,19
US-Sun,Sunapee,19860902,5,19
US-Sun,Sunapee,19860902,6,19
US-Sun,Sunapee,19860902,7,19
US-Sun,Sunapee,19860902,8,19
US-Sun,Sunapee,19860902,9,18.5
US-Sun,Sunapee,19860902,10,18.5
US-Sun,Sunapee,19860902,11,18
US-Sun,Sunapee,19860902,11.5,16
US-Sun,Sunapee,19860902,12,15
US-Sun,Sunapee,19860902,12.5,14
US-Sun,Sunapee,19860902,13,13
US-Sun,Sunapee,19860902,14,12
US-Sun,Sunapee,19860902,15,11.5
US-Sun,Sunapee,19860902,16,11
US-Sun,Sunapee,19860902,17,10.5
US-Sun,Sunapee,19860902,18,10
US-Sun,Sunapee,19860902,19,10
US-Sun,Sunapee,19860902,21,10
US-Sun,Sunapee,19860902,22,10
US-Sun,Sunapee,19860902,22.5,10
US-Sun,Sunapee,19870529,0.1,19.5
US-Sun,Sunapee,19870529,0.5,19
US-Sun,Sunapee,19870529,1,18
US-Sun,Sunapee,19870529,2,16.5
US-Sun,Sunapee,19870529,2.5,16
US-Sun,Sunapee,19870529,3,16
US-Sun,Sunapee,19870529,4,15
US-Sun,Sunapee,19870529,5,14.8
US-Sun,Sunapee,19870529,5.5,14
US-Sun,Sunapee,19870529,6,13.5
US-Sun,Sunapee,19870529,7,13
US-Sun,Sunapee,19870529,8,12.5
US-Sun,Sunapee,19870529,9,11
US-Sun,Sunapee,19870529,10,10.5
US-Sun,Sunapee,19870529,11,10
US-Sun,Sunapee,19870529,12,9.5
US-Sun,Sunapee,19870529,13,9
US-Sun,Sunapee,19870529,14,9
US-Sun,Sunapee,19870529,15,9
US-Sun,Sunapee,19870529,16,9
US-Sun,Sunapee,19870529,17,8
US-Sun,Sunapee,19870529,17.5,8
US-Sun,Sunapee,19870701,0.1,21
US-Sun,Sunapee,19870701,0.5,22
US-Sun,Sunapee,19870701,1,21.5
US-Sun,Sunapee,19870701,2,23
US-Sun,Sunapee,19870701,2.5,23
