SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
RW-Kiv,Kivu,20020213,0,26.5
RW-Kiv,Kivu,20020213,1,25.9
RW-Kiv,Kivu,20020213,2,25.36
RW-Kiv,Kivu,20020213,3,24.9
RW-Kiv,Kivu,20020213,4,24.57
RW-Kiv,Kivu,20020213,5,24.4
RW-Kiv,Kivu,20020213,6,24.34
RW-Kiv,Kivu,20020213,7,24.3
RW-Kiv,Kivu,20020213,8,24.27
RW-Kiv,Kivu,20020213,9,24.24
RW-Kiv,Kivu,20020213,10,24.2
RW-Kiv,Kivu,20020213,11,24.14
RW-Kiv,Kivu,20020213,12,24.07
RW-Kiv,Kivu,20020213,13,24
RW-Kiv,Kivu,20020213,14,23.94
RW-Kiv,Kivu,20020213,15,23.9
RW-Kiv,Kivu,20020213,16,23.87
RW-Kiv,Kivu,20020213,17,23.85
RW-Kiv,Kivu,20020213,18,23.84
RW-Kiv,Kivu,20020213,19,23.82
RW-Kiv,Kivu,20020213,20,23.8
RW-Kiv,Kivu,20020213,21,23.78
RW-Kiv,Kivu,20020213,22,23.76
RW-Kiv,Kivu,20020213,23,23.74
RW-Kiv,Kivu,20020213,24,23.72
RW-Kiv,Kivu,20020213,25,23.7
RW-Kiv,Kivu,20020213,26,23.67
RW-Kiv,Kivu,20020213,27,23.62
RW-Kiv,Kivu,20020213,28,23.58
RW-Kiv,Kivu,20020213,29,23.53
RW-Kiv,Kivu,20020213,30,23.5
RW-Kiv,Kivu,20020213,31,23.48
RW-Kiv,Kivu,20020213,32,23.46
RW-Kiv,Kivu,20020213,33,23.44
RW-Kiv,Kivu,20020213,34,23.42
RW-Kiv,Kivu,20020213,35,23.4
RW-Kiv,Kivu,20020213,36,23.38
RW-Kiv,Kivu,20020213,37,23.35
RW-Kiv,Kivu,20020213,38,23.33
RW-Kiv,Kivu,20020213,39,23.31
RW-Kiv,Kivu,20020213,40,23.3
RW-Kiv,Kivu,20020213,41,23.3
RW-Kiv,Kivu,20020213,42,23.3
RW-Kiv,Kivu,20020213,43,23.3
RW-Kiv,Kivu,20020213,44,23.3
RW-Kiv,Kivu,20020213,45,23.3
RW-Kiv,Kivu,20020213,46,23.3
