SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
RW-Kiv,Kivu,218,1204497752
RW-Kiv,Kivu,219,1200409611
RW-Kiv,Kivu,220,1197014542
RW-Kiv,Kivu,221,1193759678
RW-Kiv,Kivu,222,1190502033
RW-Kiv,Kivu,223,1187252728
RW-Kiv,Kivu,224,1183981976
RW-Kiv,Kivu,225,1180690969
RW-Kiv,Kivu,226,1177363818
RW-Kiv,Kivu,227,1173976296
RW-Kiv,Kivu,228,1170624123
RW-Kiv,Kivu,229,1167365286
RW-Kiv,Kivu,230,1164012716
RW-Kiv,Kivu,231,1160664912
RW-Kiv,Kivu,232,1157339747
RW-Kiv,Kivu,233,1153939912
RW-Kiv,Kivu,234,1150632620
RW-Kiv,Kivu,235,1147253439
RW-Kiv,Kivu,236,1143838512
RW-Kiv,Kivu,237,1140476807
RW-Kiv,Kivu,238,1137052348
RW-Kiv,Kivu,239,1133669592
RW-Kiv,Kivu,240,1130147427
RW-Kiv,Kivu,241,1126695165
RW-Kiv,Kivu,242,1123231783
RW-Kiv,Kivu,243,1119869680
RW-Kiv,Kivu,244,1116486924
RW-Kiv,Kivu,245,1113092253
RW-Kiv,Kivu,246,1109758748
RW-Kiv,Kivu,247,1106260811
RW-Kiv,Kivu,248,1102779952
RW-Kiv,Kivu,249,1099293136
RW-Kiv,Kivu,250,1095828562
RW-Kiv,Kivu,251,1092254367
RW-Kiv,Kivu,252,1088673420
RW-Kiv,Kivu,253,1085117495
RW-Kiv,Kivu,254,1081576663
RW-Kiv,Kivu,255,1077999688
RW-Kiv,Kivu,256,1074411194
RW-Kiv,Kivu,257,1070739294
RW-Kiv,Kivu,258,1067081692
RW-Kiv,Kivu,259,1063418132
RW-Kiv,Kivu,260,1059720018
RW-Kiv,Kivu,261,1056089027
RW-Kiv,Kivu,262,1052519995
RW-Kiv,Kivu,263,1048923558
RW-Kiv,Kivu,264,1045209557
RW-Kiv,Kivu,265,1041537259
RW-Kiv,Kivu,266,1037899119
RW-Kiv,Kivu,267,1034389266
RW-Kiv,Kivu,268,1030926678
RW-Kiv,Kivu,269,1027436685
RW-Kiv,Kivu,270,1023887909
RW-Kiv,Kivu,271,1020376865
RW-Kiv,Kivu,272,1016899978
RW-Kiv,Kivu,273,1013357160
RW-Kiv,Kivu,274,1009829435
RW-Kiv,Kivu,275,1006231012
RW-Kiv,Kivu,276,1002596844
RW-Kiv,Kivu,277,998908262
RW-Kiv,Kivu,278,995250660
RW-Kiv,Kivu,279,991600604
RW-Kiv,Kivu,280,987892560
RW-Kiv,Kivu,281,984124543
RW-Kiv,Kivu,282,980418882
RW-Kiv,Kivu,283,976593274
RW-Kiv,Kivu,284,972753368
RW-Kiv,Kivu,285,968905915
RW-Kiv,Kivu,286,965031455
RW-Kiv,Kivu,287,961103375
RW-Kiv,Kivu,288,957072029
RW-Kiv,Kivu,289,953024002
RW-Kiv,Kivu,290,949145967
RW-Kiv,Kivu,291,945047498
RW-Kiv,Kivu,292,940928377
RW-Kiv,Kivu,293,937008241
RW-Kiv,Kivu,294,933043621
RW-Kiv,Kivu,295,929086944
RW-Kiv,Kivu,296,925065528
RW-Kiv,Kivu,297,920995657
RW-Kiv,Kivu,298,916795511
RW-Kiv,Kivu,299,912431728
RW-Kiv,Kivu,300,908272491
RW-Kiv,Kivu,301,904136688
RW-Kiv,Kivu,302,900071186
RW-Kiv,Kivu,303,896052152
RW-Kiv,Kivu,304,891926676
RW-Kiv,Kivu,305,887812320
RW-Kiv,Kivu,306,883761513
RW-Kiv,Kivu,307,879720635
RW-Kiv,Kivu,308,875634876
RW-Kiv,Kivu,309,871365225
RW-Kiv,Kivu,310,867219889
RW-Kiv,Kivu,311,862906945
RW-Kiv,Kivu,312,858688926
RW-Kiv,Kivu,313,854282646
RW-Kiv,Kivu,314,849893841
RW-Kiv,Kivu,315,845483986
RW-Kiv,Kivu,316,840896593
RW-Kiv,Kivu,317,836181705
RW-Kiv,Kivu,318,831254329
RW-Kiv,Kivu,319,826733264
RW-Kiv,Kivu,320,822344062
RW-Kiv,Kivu,321,818016025
RW-Kiv,Kivu,322,813645491
RW-Kiv,Kivu,323,809230075
RW-Kiv,Kivu,324,804718940
RW-Kiv,Kivu,325,800236798
RW-Kiv,Kivu,326,795766175
RW-Kiv,Kivu,327,791109673
RW-Kiv,Kivu,328,786296286
RW-Kiv,Kivu,329,781184222
RW-Kiv,Kivu,330,775856491
RW-Kiv,Kivu,331,770270595
RW-Kiv,Kivu,332,765271329
RW-Kiv,Kivu,333,760339584
RW-Kiv,Kivu,334,755308146
RW-Kiv,Kivu,335,750151202
RW-Kiv,Kivu,336,744745624
RW-Kiv,Kivu,337,739301123
RW-Kiv,Kivu,338,733921362
RW-Kiv,Kivu,339,728618653
RW-Kiv,Kivu,340,723068503
RW-Kiv,Kivu,341,717067557
RW-Kiv,Kivu,342,710792162
RW-Kiv,Kivu,343,704451232
RW-Kiv,Kivu,344,698459421
RW-Kiv,Kivu,345,692234468
RW-Kiv,Kivu,346,685994421
RW-Kiv,Kivu,347,679276571
RW-Kiv,Kivu,348,672543231
RW-Kiv,Kivu,349,666082752
RW-Kiv,Kivu,350,659878848
RW-Kiv,Kivu,351,653557778
RW-Kiv,Kivu,352,647550080
RW-Kiv,Kivu,353,641472876
RW-Kiv,Kivu,354,635076739
RW-Kiv,Kivu,355,629086120
RW-Kiv,Kivu,356,622765844
RW-Kiv,Kivu,357,616990097
RW-Kiv,Kivu,358,611042373
RW-Kiv,Kivu,359,604458371
RW-Kiv,Kivu,360,598117442
RW-Kiv,Kivu,361,592338915
RW-Kiv,Kivu,362,586553636
RW-Kiv,Kivu,363,580889497
RW-Kiv,Kivu,364,575155851
RW-Kiv,Kivu,365,569249433
RW-Kiv,Kivu,366,562885865
RW-Kiv,Kivu,367,556187873
RW-Kiv,Kivu,368,549360005
RW-Kiv,Kivu,369,542598068
RW-Kiv,Kivu,370,535809123
RW-Kiv,Kivu,371,529422519
RW-Kiv,Kivu,372,522901271
RW-Kiv,Kivu,373,515791804
RW-Kiv,Kivu,374,507876069
RW-Kiv,Kivu,375,499366156
RW-Kiv,Kivu,376,490986518
RW-Kiv,Kivu,377,482359835
RW-Kiv,Kivu,378,475050986
RW-Kiv,Kivu,379,468643728
RW-Kiv,Kivu,380,463034001
RW-Kiv,Kivu,381,457763464
RW-Kiv,Kivu,382,452759432
RW-Kiv,Kivu,383,448007607
RW-Kiv,Kivu,384,443220037
RW-Kiv,Kivu,385,438536924
RW-Kiv,Kivu,386,433714799
RW-Kiv,Kivu,387,428592012
RW-Kiv,Kivu,388,424300118
RW-Kiv,Kivu,389,420241367
RW-Kiv,Kivu,390,415999518
RW-Kiv,Kivu,391,411971350
RW-Kiv,Kivu,392,407658803
RW-Kiv,Kivu,393,403241004
RW-Kiv,Kivu,394,398502286
RW-Kiv,Kivu,395,393392605
RW-Kiv,Kivu,396,388623305
RW-Kiv,Kivu,397,383658197
RW-Kiv,Kivu,398,378345161
RW-Kiv,Kivu,399,373453927
RW-Kiv,Kivu,400,368497160
RW-Kiv,Kivu,401,362730151
RW-Kiv,Kivu,402,355945178
RW-Kiv,Kivu,403,350701251
RW-Kiv,Kivu,404,345962136
RW-Kiv,Kivu,405,341862079
RW-Kiv,Kivu,406,337759639
RW-Kiv,Kivu,407,334498022
RW-Kiv,Kivu,408,331161339
RW-Kiv,Kivu,409,328074480
RW-Kiv,Kivu,410,324734619
RW-Kiv,Kivu,411,321287124
RW-Kiv,Kivu,412,318147838
RW-Kiv,Kivu,413,315091164
RW-Kiv,Kivu,414,311885946
RW-Kiv,Kivu,415,308066693
RW-Kiv,Kivu,416,304293910
RW-Kiv,Kivu,417,300556872
RW-Kiv,Kivu,418,296621644
RW-Kiv,Kivu,419,292643122
RW-Kiv,Kivu,420,288408819
RW-Kiv,Kivu,421,283556112
RW-Kiv,Kivu,422,278023040
RW-Kiv,Kivu,423,271592349
RW-Kiv,Kivu,424,266069207
RW-Kiv,Kivu,425,261159306
RW-Kiv,Kivu,426,256739919
RW-Kiv,Kivu,427,251951157
RW-Kiv,Kivu,428,246611510
RW-Kiv,Kivu,429,240887000
RW-Kiv,Kivu,430,234933715
RW-Kiv,Kivu,431,229309293
RW-Kiv,Kivu,432,224455394
RW-Kiv,Kivu,433,220622240
RW-Kiv,Kivu,434,217084585
RW-Kiv,Kivu,435,213654962
RW-Kiv,Kivu,436,210464043
RW-Kiv,Kivu,437,207029257
RW-Kiv,Kivu,438,203524171
RW-Kiv,Kivu,439,199859420
RW-Kiv,Kivu,440,195277984
RW-Kiv,Kivu,441,189910535
RW-Kiv,Kivu,442,184027948
RW-Kiv,Kivu,443,177857805
RW-Kiv,Kivu,444,171945032
RW-Kiv,Kivu,445,166579172
RW-Kiv,Kivu,446,162164551
RW-Kiv,Kivu,447,158234088
RW-Kiv,Kivu,448,153728911
RW-Kiv,Kivu,449,148641472
RW-Kiv,Kivu,450,143214843
RW-Kiv,Kivu,451,137872814
RW-Kiv,Kivu,452,133250072
RW-Kiv,Kivu,453,128664267
RW-Kiv,Kivu,454,124177757
RW-Kiv,Kivu,455,119982775
RW-Kiv,Kivu,456,115649177
RW-Kiv,Kivu,457,111305651
RW-Kiv,Kivu,458,107764819
RW-Kiv,Kivu,459,104254569
RW-Kiv,Kivu,460,100670445
RW-Kiv,Kivu,461,97063284
RW-Kiv,Kivu,462,92794426.6
RW-Kiv,Kivu,463,87330463.9
RW-Kiv,Kivu,464,80276204.9
RW-Kiv,Kivu,465,72602747.1
RW-Kiv,Kivu,466,66919939.9
RW-Kiv,Kivu,467,60942824.6
RW-Kiv,Kivu,468,56183453.7
RW-Kiv,Kivu,469,50881539.2
RW-Kiv,Kivu,470,41974847.1
RW-Kiv,Kivu,471,30994097.1
RW-Kiv,Kivu,472,20516173.1
RW-Kiv,Kivu,473,16150801.7
RW-Kiv,Kivu,474,14898105.8
RW-Kiv,Kivu,475,13116767.4
RW-Kiv,Kivu,476,11626162.4
RW-Kiv,Kivu,477,10377438.2
RW-Kiv,Kivu,478,8958722.31
RW-Kiv,Kivu,479,6511715.39
RW-Kiv,Kivu,480,3540037.77
RW-Kiv,Kivu,481,1269774.57
RW-Kiv,Kivu,482,136628.856
RW-Kiv,Kivu,483,0
