SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Sam,Sammamish,199301051000,199301051100,1,6.86
US-Sam,Sammamish,199301051000,199301051100,10,6.89
US-Sam,Sammamish,199301051000,199301051100,25,6.89
US-Sam,Sammamish,199302031000,199302031100,1,5.75
US-Sam,Sammamish,199302031000,199302031100,10,5.46
US-Sam,Sammamish,199302031000,199302031100,25,5.36
US-Sam,Sammamish,199303021000,199303021100,1,5.61
US-Sam,Sammamish,199303021000,199303021100,10,5.47
US-Sam,Sammamish,199303021000,199303021100,25,5.21
US-Sam,Sammamish,199303151000,199303151100,1,6.63
US-Sam,Sammamish,199303151100,199303151200,10,6.47
US-Sam,Sammamish,199303151100,199303151200,25,5.52
US-Sam,Sammamish,199304060700,199304060800,1,9.38
US-Sam,Sammamish,199304060700,199304060800,10,8.12
US-Sam,Sammamish,199304060700,199304060800,25,6.26
US-Sam,Sammamish,199304200800,199304200900,1,11.17
US-Sam,Sammamish,199304200800,199304200900,10,10.5
US-Sam,Sammamish,199304200800,199304200900,25,6.39
US-Sam,Sammamish,199305040900,199305041000,10,10.23
US-Sam,Sammamish,199305040900,199305041000,25,7.6
US-Sam,Sammamish,199305260900,199305261000,1,19.28
US-Sam,Sammamish,199305260900,199305261000,5,16.86
US-Sam,Sammamish,199305260900,199305261000,10,11.19
US-Sam,Sammamish,199305260900,199305261000,15,9.28
US-Sam,Sammamish,199305260900,199305261000,20,8.29
US-Sam,Sammamish,199305260900,199305261000,25,7.3
US-Sam,Sammamish,199306080900,199306081000,1,18.39
US-Sam,Sammamish,199306080900,199306081000,5,18.25
US-Sam,Sammamish,199306080900,199306081000,7,14.91
US-Sam,Sammamish,199306081000,199306081100,8,13.5
US-Sam,Sammamish,199306081000,199306081100,10,11.84
US-Sam,Sammamish,199306081000,199306081100,12,10.5
US-Sam,Sammamish,199306081000,199306081100,14,9.47
US-Sam,Sammamish,199306081000,199306081100,15,8.97
US-Sam,Sammamish,199306081000,199306081100,20,7.96
US-Sam,Sammamish,199306081000,199306081100,25,7.48
US-Sam,Sammamish,199307071000,199307071100,1,19.81
US-Sam,Sammamish,199307071000,199307071100,5,19.05
US-Sam,Sammamish,199307071000,199307071100,10,12.63
US-Sam,Sammamish,199307071000,199307071100,15,9.13
US-Sam,Sammamish,199307071000,199307071100,20,8.11
US-Sam,Sammamish,199307071100,199307071200,25,7.74
US-Sam,Sammamish,199308030900,199308031000,1,22.61
US-Sam,Sammamish,199308030900,199308031000,5,20.59
US-Sam,Sammamish,199308030900,199308031000,10,12.07
US-Sam,Sammamish,199308030900,199308031000,15,9.47
US-Sam,Sammamish,199308030900,199308031000,20,8.26
US-Sam,Sammamish,199308031000,199308031100,7,18.16
US-Sam,Sammamish,199308031000,199308031100,8,16.06
US-Sam,Sammamish,199308031000,199308031100,9,13.86
US-Sam,Sammamish,199308031000,199308031100,25,7.92
US-Sam,Sammamish,199309080900,199309081000,1,21.91
US-Sam,Sammamish,199309080900,199309081000,5,21.35
US-Sam,Sammamish,199309080900,199309081000,10,13.75
US-Sam,Sammamish,199309081000,199309081100,6,21.12
US-Sam,Sammamish,199309081000,199309081100,7,19.87
US-Sam,Sammamish,199309081000,199309081100,8,18.04
US-Sam,Sammamish,199309081000,199309081100,9,16.26
US-Sam,Sammamish,199309081000,199309081100,11,12.54
US-Sam,Sammamish,199309081000,199309081100,15,9.41
US-Sam,Sammamish,199309081000,199309081100,20,8.42
US-Sam,Sammamish,199309081000,199309081100,25,8
US-Sam,Sammamish,199310051000,199310051100,1,18.45
US-Sam,Sammamish,199310051000,199310051100,5,18.47
US-Sam,Sammamish,199310051000,199310051100,10,15.49
US-Sam,Sammamish,199310051000,199310051100,15,9.59
US-Sam,Sammamish,199310051000,199310051100,20,8.47
US-Sam,Sammamish,199310051100,199310051200,8,18.4
US-Sam,Sammamish,199310051100,199310051200,9,17.48
US-Sam,Sammamish,199310051100,199310051200,11,12.76
US-Sam,Sammamish,199310051100,199310051200,12,11.78
US-Sam,Sammamish,199310051100,199310051200,13,10.68
US-Sam,Sammamish,199310051100,199310051200,14,9.89
US-Sam,Sammamish,199310051100,199310051200,25,8.06
US-Sam,Sammamish,199311021000,199311021100,1,14.57
US-Sam,Sammamish,199311021000,199311021100,5,14.57
US-Sam,Sammamish,199311021000,199311021100,10,14.56
US-Sam,Sammamish,199311021000,199311021100,15,9.94
US-Sam,Sammamish,199311021100,199311021200,11,14.54
US-Sam,Sammamish,199311021100,199311021200,12,13.15
US-Sam,Sammamish,199311021100,199311021200,13,11.51
US-Sam,Sammamish,199311021100,199311021200,14,10.45
US-Sam,Sammamish,199311021100,199311021200,16,9.49
US-Sam,Sammamish,199311021100,199311021200,20,8.66
US-Sam,Sammamish,199311021100,199311021200,25,8.24
US-Sam,Sammamish,199312080900,199312081000,1,8.82
US-Sam,Sammamish,199312080900,199312081000,5,8.84
US-Sam,Sammamish,199312080900,199312081000,10,8.84
US-Sam,Sammamish,199312080900,199312081000,15,8.84
US-Sam,Sammamish,199312080900,199312081000,20,8.84
US-Sam,Sammamish,199312080900,199312081000,25,8.84
