SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
US-Sam,Sammamish,0,20000000
US-Sam,Sammamish,1,19400000
US-Sam,Sammamish,2,19000000
US-Sam,Sammamish,3,18500000
US-Sam,Sammamish,4,18100000
US-Sam,Sammamish,5,17600000
US-Sam,Sammamish,6,17100000
US-Sam,Sammamish,7,16500000
US-Sam,Sammamish,8,16000000
US-Sam,Sammamish,9,15500000
US-Sam,Sammamish,10,14900000
US-Sam,Sammamish,11,14300000
US-Sam,Sammamish,12,13700000
US-Sam,Sammamish,13,13200000
US-Sam,Sammamish,14,12600000
US-Sam,Sammamish,15,12200000
US-Sam,Sammamish,16,11600000
US-Sam,Sammamish,17,11100000
US-Sam,Sammamish,18,10500000
US-Sam,Sammamish,19,10000000
US-Sam,Sammamish,20,9400000
US-Sam,Sammamish,21,8700000
US-Sam,Sammamish,22,8200000
US-Sam,Sammamish,23,7600000
US-Sam,Sammamish,24,7000000
US-Sam,Sammamish,25,6000000
US-Sam,Sammamish,26,4300000
US-Sam,Sammamish,27,2500000
US-Sam,Sammamish,28,1700000
US-Sam,Sammamish,29,1000000
US-Sam,Sammamish,30,500000
US-Sam,Sammamish,31,0
