SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-TrB,TroutBog,200805071100,200805071200,0,10.932
US-TrB,TroutBog,200805071100,200805071200,0.5,9.603
US-TrB,TroutBog,200805071100,200805071200,1,5.878
US-TrB,TroutBog,200805071100,200805071200,1.5,4.156
US-TrB,TroutBog,200805071100,200805071200,2,3.507
US-TrB,TroutBog,200805071100,200805071200,2.5,3.432
US-TrB,TroutBog,200805071100,200805071200,3,3.405
US-TrB,TroutBog,200805071100,200805071200,4,3.371
US-TrB,TroutBog,200805071200,200805071300,0,13.521
US-TrB,TroutBog,200805071200,200805071300,0.5,11.268
US-TrB,TroutBog,200805071200,200805071300,1,6.735
US-TrB,TroutBog,200805071200,200805071300,1.5,4.647
US-TrB,TroutBog,200805071200,200805071300,2,4.017
US-TrB,TroutBog,200805071200,200805071300,2.5,3.96
US-TrB,TroutBog,200805071200,200805071300,3,3.926
US-TrB,TroutBog,200805071200,200805071300,4,3.888
US-TrB,TroutBog,200805071200,200805071300,5,3.833
US-TrB,TroutBog,200805071300,200805071400,0,14.601
US-TrB,TroutBog,200805071300,200805071400,0.5,12.13
US-TrB,TroutBog,200805071300,200805071400,1,6.753
US-TrB,TroutBog,200805071300,200805071400,1.5,4.746
US-TrB,TroutBog,200805071300,200805071400,2,4.049
US-TrB,TroutBog,200805071300,200805071400,2.5,3.962
US-TrB,TroutBog,200805071300,200805071400,3,3.927
US-TrB,TroutBog,200805071300,200805071400,4,3.888
US-TrB,TroutBog,200805071300,200805071400,5,3.847
US-TrB,TroutBog,200805071400,200805071500,0,14.926
US-TrB,TroutBog,200805071400,200805071500,0.5,12.417
US-TrB,TroutBog,200805071400,200805071500,1,6.704
US-TrB,TroutBog,200805071400,200805071500,1.5,4.644
US-TrB,TroutBog,200805071400,200805071500,2,3.99
US-TrB,TroutBog,200805071400,200805071500,2.5,3.96
US-TrB,TroutBog,200805071400,200805071500,3,3.929
US-TrB,TroutBog,200805071400,200805071500,4,3.887
US-TrB,TroutBog,200805071400,200805071500,5,3.836
US-TrB,TroutBog,200805071500,200805071600,0,15.344
US-TrB,TroutBog,200805071500,200805071600,0.5,12.603
US-TrB,TroutBog,200805071500,200805071600,1,6.825
US-TrB,TroutBog,200805071500,200805071600,1.5,4.765
US-TrB,TroutBog,200805071500,200805071600,2,4.055
US-TrB,TroutBog,200805071500,200805071600,2.5,3.96
US-TrB,TroutBog,200805071500,200805071600,3,3.938
US-TrB,TroutBog,200805071500,200805071600,4,3.89
US-TrB,TroutBog,200805071500,200805071600,5,3.82
US-TrB,TroutBog,200805071600,200805071700,0,15.524
US-TrB,TroutBog,200805071600,200805071700,0.5,12.838
US-TrB,TroutBog,200805071600,200805071700,1,6.615
US-TrB,TroutBog,200805071600,200805071700,1.5,4.729
US-TrB,TroutBog,200805071600,200805071700,2,4.058
US-TrB,TroutBog,200805071600,200805071700,2.5,3.96
US-TrB,TroutBog,200805071600,200805071700,3,3.936
US-TrB,TroutBog,200805071600,200805071700,4,3.888
US-TrB,TroutBog,200805071600,200805071700,5,3.843
US-TrB,TroutBog,200805071700,200805071800,0,15.379
US-TrB,TroutBog,200805071700,200805071800,0.5,13.263
US-TrB,TroutBog,200805071700,200805071800,1,6.925
US-TrB,TroutBog,200805071700,200805071800,1.5,4.705
US-TrB,TroutBog,200805071700,200805071800,2,4.003
US-TrB,TroutBog,200805071700,200805071800,2.5,3.96
US-TrB,TroutBog,200805071700,200805071800,3,3.937
US-TrB,TroutBog,200805071700,200805071800,4,3.888
US-TrB,TroutBog,200805071700,200805071800,5,3.834
US-TrB,TroutBog,200805071800,200805071900,0,15.106
US-TrB,TroutBog,200805071800,200805071900,0.5,12.955
US-TrB,TroutBog,200805071800,200805071900,1,6.864
US-TrB,TroutBog,200805071800,200805071900,1.5,4.729
US-TrB,TroutBog,200805071800,200805071900,2,3.991
US-TrB,TroutBog,200805071800,200805071900,2.5,3.962
US-TrB,TroutBog,200805071800,200805071900,3,3.93
US-TrB,TroutBog,200805071800,200805071900,4,3.89
US-TrB,TroutBog,200805071800,200805071900,5,3.833
US-TrB,TroutBog,200805071900,200805072000,0,14.57
US-TrB,TroutBog,200805071900,200805072000,0.5,12.933
US-TrB,TroutBog,200805071900,200805072000,1,6.978
US-TrB,TroutBog,200805071900,200805072000,1.5,4.746
US-TrB,TroutBog,200805071900,200805072000,2,3.984
US-TrB,TroutBog,200805071900,200805072000,2.5,3.967
US-TrB,TroutBog,200805071900,200805072000,3,3.936
US-TrB,TroutBog,200805071900,200805072000,4,3.89
US-TrB,TroutBog,200805071900,200805072000,5,3.841
US-TrB,TroutBog,200805072000,200805072100,0,14.112
US-TrB,TroutBog,200805072000,200805072100,0.5,12.772
US-TrB,TroutBog,200805072000,200805072100,1,6.859
US-TrB,TroutBog,200805072000,200805072100,1.5,4.729
US-TrB,TroutBog,200805072000,200805072100,2,3.968
US-TrB,TroutBog,200805072000,200805072100,2.5,3.963
US-TrB,TroutBog,200805072000,200805072100,3,3.944
US-TrB,TroutBog,200805072000,200805072100,4,3.89
US-TrB,TroutBog,200805072000,200805072100,5,3.845
US-TrB,TroutBog,200805072100,200805072200,0,13.739
US-TrB,TroutBog,200805072100,200805072200,0.5,12.806
US-TrB,TroutBog,200805072100,200805072200,1,6.95
US-TrB,TroutBog,200805072100,200805072200,1.5,4.776
US-TrB,TroutBog,200805072100,200805072200,2,3.988
US-TrB,TroutBog,200805072100,200805072200,2.5,3.97
US-TrB,TroutBog,200805072100,200805072200,3,3.949
US-TrB,TroutBog,200805072100,200805072200,4,3.89
US-TrB,TroutBog,200805072100,200805072200,5,3.832
US-TrB,TroutBog,200805072200,200805072300,0,13.41
US-TrB,TroutBog,200805072200,200805072300,0.5,12.973
US-TrB,TroutBog,200805072200,200805072300,1,6.947
US-TrB,TroutBog,200805072200,200805072300,1.5,4.712
US-TrB,TroutBog,200805072200,200805072300,2,3.947
US-TrB,TroutBog,200805072200,200805072300,2.5,3.963
US-TrB,TroutBog,200805072200,200805072300,3,3.949
US-TrB,TroutBog,200805072200,200805072300,4,3.891
US-TrB,TroutBog,200805072200,200805072300,5,3.838
US-TrB,TroutBog,200805072300,200805080000,0,13.063
US-TrB,TroutBog,200805072300,200805080000,0.5,12.983
US-TrB,TroutBog,200805072300,200805080000,1,6.906
US-TrB,TroutBog,200805072300,200805080000,1.5,4.782
US-TrB,TroutBog,200805072300,200805080000,2,4.002
US-TrB,TroutBog,200805072300,200805080000,2.5,3.96
US-TrB,TroutBog,200805072300,200805080000,3,3.943
US-TrB,TroutBog,200805072300,200805080000,4,3.891
US-TrB,TroutBog,200805072300,200805080000,5,3.817
US-TrB,TroutBog,200805080000,200805080100,0,12.712
US-TrB,TroutBog,200805080000,200805080100,0.5,12.752
US-TrB,TroutBog,200805080000,200805080100,1,6.952
US-TrB,TroutBog,200805080000,200805080100,1.5,4.704
US-TrB,TroutBog,200805080000,200805080100,2,3.953
US-TrB,TroutBog,200805080000,200805080100,2.5,3.96
US-TrB,TroutBog,200805080000,200805080100,3,3.933
US-TrB,TroutBog,200805080000,200805080100,4,3.89
US-TrB,TroutBog,200805080000,200805080100,5,3.842
US-TrB,TroutBog,200805080100,200805080200,0,12.334
US-TrB,TroutBog,200805080100,200805080200,0.5,12.487
US-TrB,TroutBog,200805080100,200805080200,1,6.881
US-TrB,TroutBog,200805080100,200805080200,1.5,4.747
US-TrB,TroutBog,200805080100,200805080200,2,3.971
