SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
US-Mon,Monona,0,13671693.82
US-Mon,Monona,0.735724138,12866740.5
US-Mon,Monona,1.471448276,11912609.83
US-Mon,Monona,2.207172414,10691643.24
US-Mon,Monona,2.942896552,10257223.2
US-Mon,Monona,3.67862069,9629569.403
US-Mon,Monona,4.414344828,9218351.394
US-Mon,Monona,5.150068966,8738651.164
US-Mon,Monona,5.885793103,8372363.687
US-Mon,Monona,6.621517241,7954976.784
US-Mon,Monona,7.357241379,7618160.139
US-Mon,Monona,8.092965517,7221702.522
US-Mon,Monona,8.828689655,6911909.131
US-Mon,Monona,9.564413793,6274040.444
US-Mon,Monona,10.30013793,5713620.104
US-Mon,Monona,11.03586207,4959541.432
US-Mon,Monona,11.77158621,4201741.444
US-Mon,Monona,12.50731034,3593043.885
US-Mon,Monona,13.24303448,3087818.918
US-Mon,Monona,13.97875862,2226046.832
US-Mon,Monona,14.71448276,1811232.383
US-Mon,Monona,15.4502069,1078932.157
US-Mon,Monona,16.18593103,766566.3124
US-Mon,Monona,16.92165517,471708.1401
US-Mon,Monona,17.65737931,324678.6584
US-Mon,Monona,18.39310345,200876.1884
US-Mon,Monona,19.12882759,119731.4991
US-Mon,Monona,19.86455172,52747.79434
US-Mon,Monona,20.60027586,32268.06359
US-Mon,Monona,21.336,23676.56678
