SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
CN-Ngoring,Ngoring,0,617869800
CN-Ngoring,Ngoring,3.07,504186500
CN-Ngoring,Ngoring,6.14,404699500
CN-Ngoring,Ngoring,9.21,315871100
CN-Ngoring,Ngoring,12.28,239405600
CN-Ngoring,Ngoring,15.35,174312300
CN-Ngoring,Ngoring,18.42,119542000
CN-Ngoring,Ngoring,21.49,72770480
CN-Ngoring,Ngoring,24.56,32019600
CN-Ngoring,Ngoring,27.63,5811716
CN-Ngoring,Ngoring,30.7,0
