SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
CN-Hulun,hulun,20030101,0,NaN
CN-Hulun,hulun,20030201,0,NaN
CN-Hulun,hulun,20030301,0,NaN
CN-Hulun,hulun,20030401,0,NaN
CN-Hulun,hulun,20030501,0,8.0
CN-Hulun,hulun,20030601,0,17.0
CN-Hulun,hulun,20030701,0,20.3
CN-Hulun,hulun,20030801,0,19.5
CN-Hulun,hulun,20030901,0,11.5
CN-Hulun,hulun,20031001,0,5.0
CN-Hulun,hulun,20031101,0,0.0
CN-Hulun,hulun,20031201,0,0.0
CN-Hulun,hulun,20040101,0,0.0
CN-Hulun,hulun,20040201,0,0.0
CN-Hulun,hulun,20040301,0,0.0
CN-Hulun,hulun,20040401,0,NaN
CN-Hulun,hulun,20040501,0,14.5
CN-Hulun,hulun,20040601,0,20.5
CN-Hulun,hulun,20040701,0,23.5
CN-Hulun,hulun,20040801,0,21.0
CN-Hulun,hulun,20040901,0,16.7
CN-Hulun,hulun,20041001,0,13.0
CN-Hulun,hulun,20041101,0,NaN
CN-Hulun,hulun,20041201,0,0.0
CN-Hulun,hulun,20050101,0,0.0
CN-Hulun,hulun,20050201,0,0.0
CN-Hulun,hulun,20050301,0,0.0
CN-Hulun,hulun,20050401,0,NaN
CN-Hulun,hulun,20050501,0,13.5
CN-Hulun,hulun,20050601,0,16.5
CN-Hulun,hulun,20050701,0,25.5
CN-Hulun,hulun,20050801,0,20.5
CN-Hulun,hulun,20050901,0,14.5
CN-Hulun,hulun,20051001,0,5.5
CN-Hulun,hulun,20051101,0,3.0
CN-Hulun,hulun,20051201,0,NaN
CN-Hulun,hulun,20060113,0,0.0
CN-Hulun,hulun,20060209,0,0.0
CN-Hulun,hulun,20060316,0,0.0
CN-Hulun,hulun,20060401,0,NaN
CN-Hulun,hulun,20060516,0,12.5
CN-Hulun,hulun,20060607,0,12.0
CN-Hulun,hulun,20060713,0,21.5
CN-Hulun,hulun,20060808,0,24.0
CN-Hulun,hulun,20060909,0,11.0
CN-Hulun,hulun,20061014,0,1.3
CN-Hulun,hulun,20061118,0,1.8
CN-Hulun,hulun,20061213,0,0.0
CN-Hulun,hulun,20070107,0,0.0
CN-Hulun,hulun,20070206,0,0.0
CN-Hulun,hulun,20070308,0,0.2
CN-Hulun,hulun,20070401,0,NaN
CN-Hulun,hulun,20070514,0,7.5
CN-Hulun,hulun,20070606,0,20.0
CN-Hulun,hulun,20070705,0,25.5
CN-Hulun,hulun,20070805,0,25.7
CN-Hulun,hulun,20070912,0,19.5
CN-Hulun,hulun,20071011,0,7.4
CN-Hulun,hulun,20071108,0,0.5
CN-Hulun,hulun,20071204,0,0.0
CN-Hulun,hulun,20080104,0,0.0
CN-Hulun,hulun,20080201,0,0.0
CN-Hulun,hulun,20080311,0,0.0
CN-Hulun,hulun,20080401,0,NaN
CN-Hulun,hulun,20080507,0,8.0
CN-Hulun,hulun,20080606,0,19.0
CN-Hulun,hulun,20080703,0,21.8
CN-Hulun,hulun,20080804,0,24.8
CN-Hulun,hulun,20080909,0,14.3
CN-Hulun,hulun,20081009,0,9.6
CN-Hulun,hulun,20081101,0,NaN
CN-Hulun,hulun,20081204,0,0.4
CN-Hulun,hulun,20090101,0,0.0
CN-Hulun,hulun,20090206,0,0.0
CN-Hulun,hulun,20090304,0,0.2
CN-Hulun,hulun,20090401,0,NaN
CN-Hulun,hulun,20090501,0,9.0
CN-Hulun,hulun,20090604,0,16.6
CN-Hulun,hulun,20090708,0,22.2
CN-Hulun,hulun,20090807,0,23.6
CN-Hulun,hulun,20090908,0,14.4
CN-Hulun,hulun,20091009,0,9.9
CN-Hulun,hulun,20091101,0,NaN
CN-Hulun,hulun,20091204,0,0.0
CN-Hulun,hulun,20100107,0,0.0
CN-Hulun,hulun,20100203,0,0.1
CN-Hulun,hulun,20100305,0,0.0
CN-Hulun,hulun,20100401,0,NaN
CN-Hulun,hulun,20100501,0,NaN
CN-Hulun,hulun,20100605,0,21.3
CN-Hulun,hulun,20100708,0,26.1
CN-Hulun,hulun,20100805,0,16.0
CN-Hulun,hulun,20100902,0,20.2
CN-Hulun,hulun,20101009,0,5.5
CN-Hulun,hulun,20101101,0,NaN
CN-Hulun,hulun,20101211,0,0.0
CN-Hulun,hulun,20110107,0,0.0
CN-Hulun,hulun,20110203,0,0.3
CN-Hulun,hulun,20110305,0,0.3
CN-Hulun,hulun,20110401,0,12.0
CN-Hulun,hulun,20110512,0,NaN
CN-Hulun,hulun,20110605,0,16.4
CN-Hulun,hulun,20110708,0,16.3
CN-Hulun,hulun,20110805,0,23.2
CN-Hulun,hulun,20110902,0,20.5
CN-Hulun,hulun,20111009,0,7.8
CN-Hulun,hulun,20111101,0,NaN
CN-Hulun,hulun,20111211,0,0.4
CN-Hulun,hulun,20120107,0,0.2
CN-Hulun,hulun,20120203,0,0.0
CN-Hulun,hulun,20120305,0,0.4
CN-Hulun,hulun,20120401,0,NaN
CN-Hulun,hulun,20120503,0,11.8
CN-Hulun,hulun,20120605,0,19.5
CN-Hulun,hulun,20120708,0,23.1
CN-Hulun,hulun,20120805,0,29.0
CN-Hulun,hulun,20120902,0,17.4
CN-Hulun,hulun,20121009,0,9.2
CN-Hulun,hulun,20121101,0,NaN
CN-Hulun,hulun,20121211,0,0.0
CN-Hulun,hulun,20130107,0,0.1
CN-Hulun,hulun,20130217,0,0.1
CN-Hulun,hulun,20130305,0,0.4
CN-Hulun,hulun,20130401,0,NaN
CN-Hulun,hulun,20130501,0,NaN
CN-Hulun,hulun,20130605,0,20.0
CN-Hulun,hulun,20130708,0,21.3
CN-Hulun,hulun,20130805,0,18.0
CN-Hulun,hulun,20130902,0,19.0
CN-Hulun,hulun,20131009,0,3.0
CN-Hulun,hulun,20131101,0,NaN
CN-Hulun,hulun,20131211,0,0.0
CN-Hulun,hulun,20140107,0,0.0
CN-Hulun,hulun,20140206,0,0.3
CN-Hulun,hulun,20140305,0,0.2
CN-Hulun,hulun,20140401,0,NaN
CN-Hulun,hulun,20140509,0,7.9
CN-Hulun,hulun,20140605,0,17.4
CN-Hulun,hulun,20140708,0,24.4
CN-Hulun,hulun,20140805,0,21.9
CN-Hulun,hulun,20140902,0,19.1
CN-Hulun,hulun,20141009,0,8.2
CN-Hulun,hulun,20141101,0,NaN
CN-Hulun,hulun,20141211,0,0.2
CN-Hulun,hulun,20150105,0,0.0
CN-Hulun,hulun,20150202,0,0.0
CN-Hulun,hulun,20150310,0,0.1
CN-Hulun,hulun,20150401,0,NaN
CN-Hulun,hulun,20150505,0,6.9
CN-Hulun,hulun,20150603,0,18.0
CN-Hulun,hulun,20150707,0,22.9
CN-Hulun,hulun,20150805,0,22.3
CN-Hulun,hulun,20150908,0,17.0
CN-Hulun,hulun,20151008,0,13.1
CN-Hulun,hulun,20151101,0,NaN
CN-Hulun,hulun,20151203,0,0.0
CN-Hulun,hulun,20160104,0,0.0
CN-Hulun,hulun,20160202,0,0.1
CN-Hulun,hulun,20160301,0,0.1
CN-Hulun,hulun,20160401,0,NaN
CN-Hulun,hulun,20160504,0,7.3
CN-Hulun,hulun,20160603,0,22.5
CN-Hulun,hulun,20160705,0,26.4
CN-Hulun,hulun,20160808,0,22.4
CN-Hulun,hulun,20160902,0,16.8
CN-Hulun,hulun,20161019,0,3.6
CN-Hulun,hulun,20161101,0,NaN
CN-Hulun,hulun,20161201,0,0.0
CN-Hulun,hulun,20170109,0,0.0
CN-Hulun,hulun,20170207,0,0.1
CN-Hulun,hulun,20170308,0,0.0
CN-Hulun,hulun,20170401,0,NaN
CN-Hulun,hulun,20170504,0,11.6
CN-Hulun,hulun,20170601,0,16.0
CN-Hulun,hulun,20170710,0,22.3
CN-Hulun,hulun,20170808,0,19.8
CN-Hulun,hulun,20170912,0,15.0
CN-Hulun,hulun,20171009,0,5.3
CN-Hulun,hulun,20171101,0,NaN
CN-Hulun,hulun,20171206,0,0.0
CN-Hulun,hulun,20180104,0,0.1
CN-Hulun,hulun,20180201,0,0.0
CN-Hulun,hulun,20180307,0,0.0
CN-Hulun,hulun,20180401,0,NaN
CN-Hulun,hulun,20180509,0,12.0
