SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
CA-Har,Harp,20040428,0.1,6.2
CA-Har,Harp,20040428,1,6.1
CA-Har,Harp,20040428,2,6.1
CA-Har,Harp,20040428,3,6
CA-Har,Harp,20040428,4,5.9
CA-Har,Harp,20040428,5,5.9
CA-Har,Harp,20040428,6,5.9
CA-Har,Harp,20040428,7,5.9
CA-Har,Harp,20040428,8,5.8
CA-Har,Harp,20040428,9,5.8
CA-Har,Harp,20040428,10,5.7
CA-Har,Harp,20040428,11,5.5
CA-Har,Harp,20040428,12,5.2
CA-Har,Harp,20040428,13,5.1
CA-Har,Harp,20040428,14,5
CA-Har,Harp,20040428,15,4.9
CA-Har,Harp,20040428,16,4.9
CA-Har,Harp,20040428,17,4.9
CA-Har,Harp,20040428,18,4.8
CA-Har,Harp,20040428,19,4.7
CA-Har,Harp,20040428,20,4.7
CA-Har,Harp,20040428,21,4.7
CA-Har,Harp,20040428,22,4.6
CA-Har,Harp,20040428,23,4.6
CA-Har,Harp,20040428,24,4.6
CA-Har,Harp,20040428,25,4.6
CA-Har,Harp,20040428,26,4.6
CA-Har,Harp,20040428,27,4.5
CA-Har,Harp,20040428,28,4.5
CA-Har,Harp,20040428,29,4.5
CA-Har,Harp,20040428,30,4.5
CA-Har,Harp,20040428,31,4.5
CA-Har,Harp,20040428,32,4.5
CA-Har,Harp,20040428,33,4.5
CA-Har,Harp,20040428,34,4.5
CA-Har,Harp,20040428,35,4.5
CA-Har,Harp,20040608,0.1,19.6
CA-Har,Harp,20040608,1,19.6
CA-Har,Harp,20040608,2,19.6
CA-Har,Harp,20040608,3,19.2
CA-Har,Harp,20040608,4,13.6
CA-Har,Harp,20040608,5,9.7
CA-Har,Harp,20040608,6,8.6
CA-Har,Harp,20040608,7,7.8
CA-Har,Harp,20040608,8,7.1
CA-Har,Harp,20040608,9,6.7
CA-Har,Harp,20040608,10,6.5
CA-Har,Harp,20040608,11,6.3
CA-Har,Harp,20040608,12,6
CA-Har,Harp,20040608,13,5.8
CA-Har,Harp,20040608,14,5.6
CA-Har,Harp,20040608,15,5.5
CA-Har,Harp,20040608,16,5.5
CA-Har,Harp,20040608,17,5.4
CA-Har,Harp,20040608,18,5.3
CA-Har,Harp,20040608,19,5.2
CA-Har,Harp,20040608,20,5.2
CA-Har,Harp,20040608,21,5.1
CA-Har,Harp,20040608,22,5.1
CA-Har,Harp,20040608,23,5.1
CA-Har,Harp,20040608,24,5.1
CA-Har,Harp,20040608,25,5
CA-Har,Harp,20040608,26,5
CA-Har,Harp,20040608,27,5
CA-Har,Harp,20040608,28,5
CA-Har,Harp,20040608,29,5
CA-Har,Harp,20040608,30,5
CA-Har,Harp,20040608,31,5
CA-Har,Harp,20040608,32,5
CA-Har,Harp,20040608,34,5
CA-Har,Harp,20040624,0.1,19.2
CA-Har,Harp,20040624,1,19.5
CA-Har,Harp,20040624,2,19.5
CA-Har,Harp,20040624,3,19.4
CA-Har,Harp,20040624,4,19.4
CA-Har,Harp,20040624,5,10.8
CA-Har,Harp,20040624,6,8.9
CA-Har,Harp,20040624,7,8
CA-Har,Harp,20040624,8,7.4
CA-Har,Harp,20040624,9,6.9
CA-Har,Harp,20040624,10,6.6
CA-Har,Harp,20040624,11,6.2
CA-Har,Harp,20040624,12,6.1
CA-Har,Harp,20040624,13,5.9
CA-Har,Harp,20040624,14,5.8
CA-Har,Harp,20040624,15,5.6
CA-Har,Harp,20040624,16,5.5
CA-Har,Harp,20040624,17,5.4
CA-Har,Harp,20040624,18,5.3
CA-Har,Harp,20040624,19,5.2
CA-Har,Harp,20040624,20,5.2
CA-Har,Harp,20040624,21,5.2
CA-Har,Harp,20040624,22,5.1
CA-Har,Harp,20040624,23,5.1
CA-Har,Harp,20040624,24,5.1
CA-Har,Harp,20040624,25,5.1
CA-Har,Harp,20040624,26,5.1
CA-Har,Harp,20040624,27,5
CA-Har,Harp,20040624,28,5
CA-Har,Harp,20040624,29,5
CA-Har,Harp,20040624,30,5
CA-Har,Harp,20040624,31,5
CA-Har,Harp,20040624,32,5
CA-Har,Harp,20040624,33,5
CA-Har,Harp,20040624,34,5
CA-Har,Harp,20040624,35,5
CA-Har,Harp,20040709,0.1,19.4
CA-Har,Harp,20040709,1,19.7
CA-Har,Harp,20040709,2,19.8
CA-Har,Harp,20040709,3,19.8
CA-Har,Harp,20040709,4,18.2
CA-Har,Harp,20040709,5,14
CA-Har,Harp,20040709,6,11
CA-Har,Harp,20040709,7,8.5
CA-Har,Harp,20040709,8,7.6
CA-Har,Harp,20040709,9,7
CA-Har,Harp,20040709,10,6.6
CA-Har,Harp,20040709,11,6.3
CA-Har,Harp,20040709,12,6.2
CA-Har,Harp,20040709,13,5.9
CA-Har,Harp,20040709,14,5.8
CA-Har,Harp,20040709,15,5.6
CA-Har,Harp,20040709,16,5.5
CA-Har,Harp,20040709,17,5.4
CA-Har,Harp,20040709,18,5.3
CA-Har,Harp,20040709,19,5.2
CA-Har,Harp,20040709,20,5.2
CA-Har,Harp,20040709,21,5.2
CA-Har,Harp,20040709,22,5.1
CA-Har,Harp,20040709,23,5.1
CA-Har,Harp,20040709,24,5.1
CA-Har,Harp,20040709,25,5.1
CA-Har,Harp,20040709,26,5.1
CA-Har,Harp,20040709,27,5
CA-Har,Harp,20040709,28,5
CA-Har,Harp,20040709,29,5
CA-Har,Harp,20040709,30,5
CA-Har,Harp,20040709,31,5
CA-Har,Harp,20040709,32,5
CA-Har,Harp,20040709,33,5
CA-Har,Harp,20040709,34,5
CA-Har,Harp,20040709,35,5
