SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
US-Oka,Okauchee,19880617,0,22.2
US-Oka,Okauchee,19880617,1,22.2
US-Oka,Okauchee,19880617,3,22.2
US-Oka,Okauchee,19880617,5,20.4
US-Oka,Okauchee,19880617,7,13.1
US-Oka,Okauchee,19880617,9,9.5
US-Oka,Okauchee,19880617,11,8.6
US-Oka,Okauchee,19880617,13,8.2
US-Oka,Okauchee,19880617,15,8.1
US-Oka,Okauchee,19880617,17,7.7
US-Oka,Okauchee,19880617,19,7.5
US-Oka,Okauchee,19880617,21,7.4
US-Oka,Okauchee,19880617,23,7.3
US-Oka,Okauchee,19880617,25,7.1
US-Oka,Okauchee,19970212,0,2
US-Oka,Okauchee,19970212,1,1.9
US-Oka,Okauchee,19970212,3,1.8
US-Oka,Okauchee,19970212,5,1.8
US-Oka,Okauchee,19970212,7,1.8
US-Oka,Okauchee,19970212,9,1.8
US-Oka,Okauchee,19970212,11,1.7
US-Oka,Okauchee,19970212,13,1.8
US-Oka,Okauchee,19970212,15,1.8
US-Oka,Okauchee,19970212,17,1.8
US-Oka,Okauchee,19970212,19,1.8
US-Oka,Okauchee,19970212,21,1.8
US-Oka,Okauchee,19970212,23,1.8
US-Oka,Okauchee,19970212,25,1.8
US-Oka,Okauchee,19970417,0,5.6
US-Oka,Okauchee,19970417,1,5.5
US-Oka,Okauchee,19970417,3,5.5
US-Oka,Okauchee,19970417,5,5.5
US-Oka,Okauchee,19970417,7,5.5
US-Oka,Okauchee,19970417,9,5.5
US-Oka,Okauchee,19970417,11,5.5
US-Oka,Okauchee,19970417,13,5.4
US-Oka,Okauchee,19970417,15,5.4
US-Oka,Okauchee,19970417,17,5.4
US-Oka,Okauchee,19970417,19,5.4
US-Oka,Okauchee,19970417,21,5.4
US-Oka,Okauchee,19970417,23,5.3
US-Oka,Okauchee,19970417,25,5.3
US-Oka,Okauchee,19970603,0,15.9
US-Oka,Okauchee,19970603,1,15.9
US-Oka,Okauchee,19970603,3,15.8
US-Oka,Okauchee,19970603,5,15.3
US-Oka,Okauchee,19970603,7,14.1
US-Oka,Okauchee,19970603,9,12.9
US-Oka,Okauchee,19970603,11,11.7
US-Oka,Okauchee,19970603,13,10.9
US-Oka,Okauchee,19970603,15,10.4
US-Oka,Okauchee,19970603,17,10
US-Oka,Okauchee,19970603,19,9.4
US-Oka,Okauchee,19970603,21,8
US-Oka,Okauchee,19970603,23,7.1
US-Oka,Okauchee,19970603,25,6.8
US-Oka,Okauchee,19970715,0,25.6
US-Oka,Okauchee,19970715,1,25.6
