SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
US-Cry,Crystal,19810423,1,6.6
US-Cry,Crystal,19810423,2,6.6
US-Cry,Crystal,19810423,3,6.6
US-Cry,Crystal,19810423,4,6.6
US-Cry,Crystal,19810423,5,6.6
US-Cry,Crystal,19810423,6,6.7
US-Cry,Crystal,19810423,7,6.7
US-Cry,Crystal,19810423,8,6.6
US-Cry,Crystal,19810423,9,6.6
US-Cry,Crystal,19810423,10,6.6
US-Cry,Crystal,19810423,11,6.6
US-Cry,Crystal,19810423,12,6.6
US-Cry,Crystal,19810423,13,6.6
US-Cry,Crystal,19810423,14,6.6
US-Cry,Crystal,19810423,15,6.5
US-Cry,Crystal,19810423,16,6.2
US-Cry,Crystal,19810423,17,6
US-Cry,Crystal,19810506,0,9
US-Cry,Crystal,19810506,1,9
US-Cry,Crystal,19810506,2,8.8
US-Cry,Crystal,19810506,3,8.8
US-Cry,Crystal,19810506,4,8.7
US-Cry,Crystal,19810506,5,8.7
US-Cry,Crystal,19810506,6,8.6
US-Cry,Crystal,19810506,7,8.5
US-Cry,Crystal,19810506,8,8.2
US-Cry,Crystal,19810506,9,7.9
US-Cry,Crystal,19810506,10,7.4
US-Cry,Crystal,19810506,11,7
US-Cry,Crystal,19810506,12,6.9
US-Cry,Crystal,19810506,13,6.9
US-Cry,Crystal,19810506,14,6.7
US-Cry,Crystal,19810506,15,6.7
US-Cry,Crystal,19810506,16,6.6
US-Cry,Crystal,19810506,17,6.6
US-Cry,Crystal,19810506,18,6.6
US-Cry,Crystal,19810506,19,6.6
US-Cry,Crystal,19810520,0,12.9
US-Cry,Crystal,19810520,1,12.9
US-Cry,Crystal,19810520,2,12.8
US-Cry,Crystal,19810520,3,12.6
US-Cry,Crystal,19810520,4,12.3
US-Cry,Crystal,19810520,5,11.5
US-Cry,Crystal,19810520,6,10.7
US-Cry,Crystal,19810520,7,10.4
US-Cry,Crystal,19810520,8,10.1
US-Cry,Crystal,19810520,9,9.7
US-Cry,Crystal,19810520,10,9.3
US-Cry,Crystal,19810520,11,8.8
US-Cry,Crystal,19810520,12,8.2
US-Cry,Crystal,19810520,13,7.6
US-Cry,Crystal,19810520,14,7.5
US-Cry,Crystal,19810520,15,7.5
US-Cry,Crystal,19810520,16,7.4
US-Cry,Crystal,19810520,17,7.3
US-Cry,Crystal,19810520,18,7.3
US-Cry,Crystal,19810520,19,7.3
US-Cry,Crystal,19810520,20,7.3
US-Cry,Crystal,19810520,20.2,7.3
US-Cry,Crystal,19810604,0,17.2
US-Cry,Crystal,19810604,1,16.8
US-Cry,Crystal,19810604,2,16.7
US-Cry,Crystal,19810604,3,16.7
US-Cry,Crystal,19810604,4,16.3
US-Cry,Crystal,19810604,5,14.2
US-Cry,Crystal,19810604,6,13.1
US-Cry,Crystal,19810604,7,12.2
US-Cry,Crystal,19810604,8,11.7
US-Cry,Crystal,19810604,9,11.1
US-Cry,Crystal,19810604,10,10.5
US-Cry,Crystal,19810604,11,9.9
US-Cry,Crystal,19810604,12,9.5
US-Cry,Crystal,19810604,13,9
US-Cry,Crystal,19810604,14,8.6
US-Cry,Crystal,19810604,15,8.5
US-Cry,Crystal,19810604,16,8.4
US-Cry,Crystal,19810604,17,8.2
US-Cry,Crystal,19810604,18,8.1
US-Cry,Crystal,19810604,19,8
US-Cry,Crystal,19810616,0,18.8
US-Cry,Crystal,19810616,1,18.9
US-Cry,Crystal,19810616,2,18.9
US-Cry,Crystal,19810616,3,18.8
US-Cry,Crystal,19810616,4,18.8
US-Cry,Crystal,19810616,5,18.7
