SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
FI-Paa,Paajarvi,20120326,0,0.3
FI-Paa,Paajarvi,20120326,1,1.4
FI-Paa,Paajarvi,20120326,2,1.6
FI-Paa,Paajarvi,20120326,3,1.7
FI-Paa,Paajarvi,20120326,4,1.8
FI-Paa,Paajarvi,20120326,5,1.9
FI-Paa,Paajarvi,20120326,6,1.9
FI-Paa,Paajarvi,20120326,7,1.9
FI-Paa,Paajarvi,20120326,8,2
FI-Paa,Paajarvi,20120326,9,2
FI-Paa,Paajarvi,20120326,10,2
FI-Paa,Paajarvi,20120326,11,2
FI-Paa,Paajarvi,20120326,12,2.1
FI-Paa,Paajarvi,20120326,13,2.1
FI-Paa,Paajarvi,20120326,14,2.1
FI-Paa,Paajarvi,20120326,15,2.1
FI-Paa,Paajarvi,20120326,16,2.1
FI-Paa,Paajarvi,20120326,17,2.1
FI-Paa,Paajarvi,20120326,18,2.2
FI-Paa,Paajarvi,20120326,19,2.2
FI-Paa,Paajarvi,20120326,20,2.2
FI-Paa,Paajarvi,20120326,25,2.3
FI-Paa,Paajarvi,20120326,30,2.3
FI-Paa,Paajarvi,20120326,35,2.3
FI-Paa,Paajarvi,20120326,40,2.4
FI-Paa,Paajarvi,20120326,45,2.4
FI-Paa,Paajarvi,20120326,50,2.5
FI-Paa,Paajarvi,20120326,55,2.6
FI-Paa,Paajarvi,20120326,60,2.6
FI-Paa,Paajarvi,20120326,65,2.7
FI-Paa,Paajarvi,20120515,0,6.1
FI-Paa,Paajarvi,20120515,1,6
FI-Paa,Paajarvi,20120515,2,5.9
FI-Paa,Paajarvi,20120515,3,5.9
FI-Paa,Paajarvi,20120515,4,5.9
FI-Paa,Paajarvi,20120515,5,5.9
FI-Paa,Paajarvi,20120515,6,5.8
FI-Paa,Paajarvi,20120515,7,5.8
FI-Paa,Paajarvi,20120515,8,5.8
FI-Paa,Paajarvi,20120515,9,5.8
FI-Paa,Paajarvi,20120515,10,5.7
FI-Paa,Paajarvi,20120515,11,5.7
FI-Paa,Paajarvi,20120515,12,5.7
FI-Paa,Paajarvi,20120515,13,5.5
FI-Paa,Paajarvi,20120515,14,5.5
FI-Paa,Paajarvi,20120515,15,5.4
FI-Paa,Paajarvi,20120515,16,5.4
FI-Paa,Paajarvi,20120515,17,5.4
FI-Paa,Paajarvi,20120515,18,5.3
FI-Paa,Paajarvi,20120515,19,5.3
FI-Paa,Paajarvi,20120515,20,5.3
FI-Paa,Paajarvi,20120515,25,5.3
FI-Paa,Paajarvi,20120515,30,5.2
FI-Paa,Paajarvi,20120515,35,4.9
FI-Paa,Paajarvi,20120515,40,4.8
FI-Paa,Paajarvi,20120515,45,4.7
FI-Paa,Paajarvi,20120515,50,4.6
FI-Paa,Paajarvi,20120515,55,4.6
FI-Paa,Paajarvi,20120515,60,4.5
FI-Paa,Paajarvi,20120515,65,4.5
FI-Paa,Paajarvi,20120611,0,14.5
FI-Paa,Paajarvi,20120611,1,13.7
FI-Paa,Paajarvi,20120611,2,13.6
FI-Paa,Paajarvi,20120611,3,13.5
FI-Paa,Paajarvi,20120611,4,12.7
FI-Paa,Paajarvi,20120611,5,12.2
FI-Paa,Paajarvi,20120611,6,11.5
FI-Paa,Paajarvi,20120611,7,10.1
FI-Paa,Paajarvi,20120611,8,9
FI-Paa,Paajarvi,20120611,9,8.4
FI-Paa,Paajarvi,20120611,10,8
FI-Paa,Paajarvi,20120611,11,8
FI-Paa,Paajarvi,20120611,12,7.8
FI-Paa,Paajarvi,20120611,13,7.7
FI-Paa,Paajarvi,20120611,14,7.7
FI-Paa,Paajarvi,20120611,15,7.6
FI-Paa,Paajarvi,20120611,16,7.5
FI-Paa,Paajarvi,20120611,17,7.2
FI-Paa,Paajarvi,20120611,18,7.1
FI-Paa,Paajarvi,20120611,19,7
FI-Paa,Paajarvi,20120611,20,6.7
FI-Paa,Paajarvi,20120611,25,5.7
FI-Paa,Paajarvi,20120611,30,5.3
FI-Paa,Paajarvi,20120611,35,5
FI-Paa,Paajarvi,20120611,40,4.9
FI-Paa,Paajarvi,20120611,45,4.9
FI-Paa,Paajarvi,20120611,50,4.8
FI-Paa,Paajarvi,20120611,55,4.8
FI-Paa,Paajarvi,20120611,60,4.8
FI-Paa,Paajarvi,20120611,65,4.8
FI-Paa,Paajarvi,20120710,0,20
FI-Paa,Paajarvi,20120710,1,20
FI-Paa,Paajarvi,20120710,2,19.8
FI-Paa,Paajarvi,20120710,3,18.3
FI-Paa,Paajarvi,20120710,4,17.3
FI-Paa,Paajarvi,20120710,5,15.7
FI-Paa,Paajarvi,20120710,6,14.5
FI-Paa,Paajarvi,20120710,7,13.8
FI-Paa,Paajarvi,20120710,8,12.9
FI-Paa,Paajarvi,20120710,9,12.5
FI-Paa,Paajarvi,20120710,10,10.8
FI-Paa,Paajarvi,20120710,11,9.8
FI-Paa,Paajarvi,20120710,12,9
FI-Paa,Paajarvi,20120710,13,8.8
FI-Paa,Paajarvi,20120710,14,8.4
FI-Paa,Paajarvi,20120710,15,8
FI-Paa,Paajarvi,20120710,16,7.8
FI-Paa,Paajarvi,20120710,17,7.6
FI-Paa,Paajarvi,20120710,18,7.4
FI-Paa,Paajarvi,20120710,19,7.3
FI-Paa,Paajarvi,20120710,20,7.1
FI-Paa,Paajarvi,20120710,25,6.3
FI-Paa,Paajarvi,20120710,30,5.8
FI-Paa,Paajarvi,20120710,35,5.5
FI-Paa,Paajarvi,20120710,40,5.3
FI-Paa,Paajarvi,20120710,45,5.2
FI-Paa,Paajarvi,20120710,50,5.1
FI-Paa,Paajarvi,20120710,55,5.1
FI-Paa,Paajarvi,20120710,60,5.1
FI-Paa,Paajarvi,20120710,65,5.2
FI-Paa,Paajarvi,20120814,0,17.5
FI-Paa,Paajarvi,20120814,1,17.5
FI-Paa,Paajarvi,20120814,2,17.5
FI-Paa,Paajarvi,20120814,3,17.3
FI-Paa,Paajarvi,20120814,4,17.1
FI-Paa,Paajarvi,20120814,5,17
FI-Paa,Paajarvi,20120814,6,16.9
FI-Paa,Paajarvi,20120814,7,16.6
FI-Paa,Paajarvi,20120814,8,15.3
FI-Paa,Paajarvi,20120814,9,12.7
FI-Paa,Paajarvi,20120814,10,10.8
FI-Paa,Paajarvi,20120814,11,9.5
FI-Paa,Paajarvi,20120814,12,9.1
FI-Paa,Paajarvi,20120814,13,8.8
FI-Paa,Paajarvi,20120814,14,8.6
FI-Paa,Paajarvi,20120814,15,8.3
FI-Paa,Paajarvi,20120814,16,8
FI-Paa,Paajarvi,20120814,17,7.8
FI-Paa,Paajarvi,20120814,18,7.5
FI-Paa,Paajarvi,20120814,19,7.2
FI-Paa,Paajarvi,20120814,20,6.9
FI-Paa,Paajarvi,20120814,25,6.2
FI-Paa,Paajarvi,20120814,30,5.7
FI-Paa,Paajarvi,20120814,35,5.5
FI-Paa,Paajarvi,20120814,40,5.4
FI-Paa,Paajarvi,20120814,45,5.3
FI-Paa,Paajarvi,20120814,50,5.3
FI-Paa,Paajarvi,20120814,55,5.2
FI-Paa,Paajarvi,20120814,60,5.2
FI-Paa,Paajarvi,20120814,65,5.2
FI-Paa,Paajarvi,20120919,0,13.3
FI-Paa,Paajarvi,20120919,1,13.3
FI-Paa,Paajarvi,20120919,2,13.3
FI-Paa,Paajarvi,20120919,3,13.3
FI-Paa,Paajarvi,20120919,4,13.3
FI-Paa,Paajarvi,20120919,5,13.2
FI-Paa,Paajarvi,20120919,6,13.2
FI-Paa,Paajarvi,20120919,7,13.2
FI-Paa,Paajarvi,20120919,8,13.2
FI-Paa,Paajarvi,20120919,9,13.2
FI-Paa,Paajarvi,20120919,10,13.1
FI-Paa,Paajarvi,20120919,11,12.5
FI-Paa,Paajarvi,20120919,12,11
FI-Paa,Paajarvi,20120919,13,9.8
FI-Paa,Paajarvi,20120919,14,8.9
FI-Paa,Paajarvi,20120919,15,8.5
FI-Paa,Paajarvi,20120919,20,7
FI-Paa,Paajarvi,20120919,25,6.3
FI-Paa,Paajarvi,20120919,30,5.7
FI-Paa,Paajarvi,20120919,35,5.8
FI-Paa,Paajarvi,20120919,40,5.4
FI-Paa,Paajarvi,20120919,45,5.4
FI-Paa,Paajarvi,20120919,50,5.3
FI-Paa,Paajarvi,20120919,55,5.3
FI-Paa,Paajarvi,20120919,60,5.3
FI-Paa,Paajarvi,20120919,65,5.3
FI-Paa,Paajarvi,20121015,0,9.6
FI-Paa,Paajarvi,20121015,1,9.6
FI-Paa,Paajarvi,20121015,2,9.6
FI-Paa,Paajarvi,20121015,3,9.6
FI-Paa,Paajarvi,20121015,4,9.6
FI-Paa,Paajarvi,20121015,5,9.6
FI-Paa,Paajarvi,20121015,6,9.6
FI-Paa,Paajarvi,20121015,7,9.6
FI-Paa,Paajarvi,20121015,8,9.6
FI-Paa,Paajarvi,20121015,9,9.6
FI-Paa,Paajarvi,20121015,10,9.6
FI-Paa,Paajarvi,20121015,11,9.6
FI-Paa,Paajarvi,20121015,12,9.6
FI-Paa,Paajarvi,20121015,13,9.6
FI-Paa,Paajarvi,20121015,14,9.5
FI-Paa,Paajarvi,20121015,15,9.4
