SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA 
DE-Arendsee,Arendsee,0.0,5110000.00 
DE-Arendsee,Arendsee,1.0,4583000.00 
DE-Arendsee,Arendsee,2.0,4449000.00 
DE-Arendsee,Arendsee,3.0,4340000.00 
DE-Arendsee,Arendsee,4.0,4242000.00 
DE-Arendsee,Arendsee,5.0,4168000.00 
DE-Arendsee,Arendsee,6.0,4110000.00 
DE-Arendsee,Arendsee,7.0,4058000.00 
DE-Arendsee,Arendsee,8.0,4012000.00 
DE-Arendsee,Arendsee,9.0,3968000.00 
DE-Arendsee,Arendsee,10.0,3925000.00 
DE-Arendsee,Arendsee,11.0,3880000.00 
DE-Arendsee,Arendsee,12.0,3835000.00 
DE-Arendsee,Arendsee,13.0,3790000.00 
DE-Arendsee,Arendsee,14.0,3745000.00 
DE-Arendsee,Arendsee,15.0,3700000.00 
DE-Arendsee,Arendsee,16.0,3658000.00 
DE-Arendsee,Arendsee,17.0,3616000.00 
DE-Arendsee,Arendsee,18.0,3574000.00 
DE-Arendsee,Arendsee,19.0,3533000.00 
DE-Arendsee,Arendsee,20.0,3487000.00 
DE-Arendsee,Arendsee,21.0,3439000.00 
DE-Arendsee,Arendsee,22.0,3389000.00 
DE-Arendsee,Arendsee,23.0,3339000.00 
DE-Arendsee,Arendsee,24.0,3290000.00 
DE-Arendsee,Arendsee,25.0,3241000.00 
DE-Arendsee,Arendsee,26.0,3194000.00 
DE-Arendsee,Arendsee,27.0,3148000.00 
DE-Arendsee,Arendsee,28.0,3102000.00 
DE-Arendsee,Arendsee,29.0,3054000.00 
DE-Arendsee,Arendsee,30.0,3005000.00 
DE-Arendsee,Arendsee,31.0,2952000.00 
DE-Arendsee,Arendsee,32.0,2895000.00 
DE-Arendsee,Arendsee,33.0,2833000.00 
DE-Arendsee,Arendsee,34.0,2759000.00 
DE-Arendsee,Arendsee,35.0,2668000.00 
DE-Arendsee,Arendsee,36.0,2571000.00 
DE-Arendsee,Arendsee,37.0,2462000.00 
DE-Arendsee,Arendsee,38.0,2351000.00 
DE-Arendsee,Arendsee,39.0,2231000.00 
DE-Arendsee,Arendsee,40.0,2104000.00 
DE-Arendsee,Arendsee,41.0,1924000.00 
DE-Arendsee,Arendsee,42.0,1708000.00 
DE-Arendsee,Arendsee,43.0,1424000.00 
DE-Arendsee,Arendsee,44.0,1168000.00 
DE-Arendsee,Arendsee,45.0,873000.00 
DE-Arendsee,Arendsee,46.0,542000.00 
DE-Arendsee,Arendsee,47.0,191000.00 
DE-Arendsee,Arendsee,48.0,1000.00 
DE-Arendsee,Arendsee,49.0,0.00 
