SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Tro,Trout,201105270700,201105270800,0,16.181
US-Tro,Trout,201105270700,201105270800,1,21.311
US-Tro,Trout,201105270700,201105270800,2,18.437
US-Tro,Trout,201105270700,201105270800,3,18.701
US-Tro,Trout,201105270700,201105270800,4,21.167
US-Tro,Trout,201105270700,201105270800,5,24.162
US-Tro,Trout,201105270700,201105270800,6,20.096
US-Tro,Trout,201105270700,201105270800,7,25.003
US-Tro,Trout,201105270700,201105270800,8,18.259
US-Tro,Trout,201105270700,201105270800,9,17.979
US-Tro,Trout,201105270700,201105270800,10,21.901
US-Tro,Trout,201105270700,201105270800,11,18.428
US-Tro,Trout,201105270700,201105270800,12,19.267
US-Tro,Trout,201105270700,201105270800,13,18.069
US-Tro,Trout,201105270700,201105270800,14,21.981
US-Tro,Trout,201105270700,201105270800,15,18.975
US-Tro,Trout,201105270700,201105270800,16,17.295
US-Tro,Trout,201105270700,201105270800,17,20.154
US-Tro,Trout,201105270700,201105270800,18,20.763
US-Tro,Trout,201105270700,201105270800,19,17.319
US-Tro,Trout,201105270700,201105270800,20,20.702
US-Tro,Trout,201105270700,201105270800,22,19.368
US-Tro,Trout,201105270700,201105270800,24,22.236
US-Tro,Trout,201105270700,201105270800,26,18.521
US-Tro,Trout,201105270700,201105270800,28,19.927
US-Tro,Trout,201105270700,201105270800,30,21.712
US-Tro,Trout,201105270700,201105270800,32,20.957
US-Tro,Trout,201105270800,201105270900,0,20.825
US-Tro,Trout,201105270800,201105270900,1,24.006
US-Tro,Trout,201105270800,201105270900,2,21.31
US-Tro,Trout,201105270800,201105270900,3,21.322
US-Tro,Trout,201105270800,201105270900,4,26.343
US-Tro,Trout,201105270800,201105270900,5,28.025
US-Tro,Trout,201105270800,201105270900,6,25.462
US-Tro,Trout,201105270800,201105270900,7,26.417
US-Tro,Trout,201105270800,201105270900,8,22.218
US-Tro,Trout,201105270800,201105270900,9,20.113
US-Tro,Trout,201105270800,201105270900,10,23.531
US-Tro,Trout,201105270800,201105270900,11,21.868
US-Tro,Trout,201105270800,201105270900,12,21.431
US-Tro,Trout,201105270800,201105270900,13,20.757
US-Tro,Trout,201105270800,201105270900,14,24.595
US-Tro,Trout,201105270800,201105270900,15,21.241
US-Tro,Trout,201105270800,201105270900,16,23.624
US-Tro,Trout,201105270800,201105270900,17,24.162
US-Tro,Trout,201105270800,201105270900,18,24.638
US-Tro,Trout,201105270800,201105270900,19,21.87
US-Tro,Trout,201105270800,201105270900,20,23.955
US-Tro,Trout,201105270800,201105270900,22,23.705
US-Tro,Trout,201105270800,201105270900,24,24.964
US-Tro,Trout,201105270800,201105270900,26,20.736
US-Tro,Trout,201105270800,201105270900,28,24.117
US-Tro,Trout,201105270800,201105270900,30,25.066
US-Tro,Trout,201105270800,201105270900,32,23.979
US-Tro,Trout,201105270900,201105271000,0,21.812
US-Tro,Trout,201105270900,201105271000,1,26.688
US-Tro,Trout,201105270900,201105271000,2,24.492
US-Tro,Trout,201105270900,201105271000,3,21.922
US-Tro,Trout,201105270900,201105271000,4,29.364
US-Tro,Trout,201105270900,201105271000,5,32.019
US-Tro,Trout,201105270900,201105271000,6,32.554
US-Tro,Trout,201105270900,201105271000,7,31.575
US-Tro,Trout,201105270900,201105271000,8,23.499
US-Tro,Trout,201105270900,201105271000,9,23.607
US-Tro,Trout,201105270900,201105271000,10,27.758
US-Tro,Trout,201105270900,201105271000,11,22.111
US-Tro,Trout,201105270900,201105271000,12,25.122
US-Tro,Trout,201105270900,201105271000,13,22.814
US-Tro,Trout,201105270900,201105271000,14,24.438
US-Tro,Trout,201105270900,201105271000,15,25.061
