SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
DK-BRY,bryrup,0,372627.8
DK-BRY,bryrup,1.5,308857.5
DK-BRY,bryrup,2.5,271259.9
DK-BRY,bryrup,3.5,249481.6
DK-BRY,bryrup,4.5,201365.2
DK-BRY,bryrup,5.5,122983.8
DK-BRY,bryrup,6.5,32254.7
DK-BRY,bryrup,9,2792.9
