SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
DK_BRY,bryrup,19890124,0.2,4.3
DK_BRY,bryrup,19890124,1.0,4.3
DK_BRY,bryrup,19890124,1.1,4.3
DK_BRY,bryrup,19890124,2.0,4.3
DK_BRY,bryrup,19890124,3.0,4.3
DK_BRY,bryrup,19890124,4.0,4.3
DK_BRY,bryrup,19890124,5.0,4.3
DK_BRY,bryrup,19890124,6.0,4.3
DK_BRY,bryrup,19890124,7.0,4.3
DK_BRY,bryrup,19890124,8.0,4.3
DK_BRY,bryrup,19890221,0.2,3.7
DK_BRY,bryrup,19890221,1.1,3.7
DK_BRY,bryrup,19890221,2.0,3.8
DK_BRY,bryrup,19890221,4.0,3.7
DK_BRY,bryrup,19890221,8.0,3.8
DK_BRY,bryrup,19890321,0.2,5.3
DK_BRY,bryrup,19890321,1.0,5.3
DK_BRY,bryrup,19890321,1.1,5.3
DK_BRY,bryrup,19890321,2.0,5.3
DK_BRY,bryrup,19890321,3.0,5.3
DK_BRY,bryrup,19890321,4.0,5.3
DK_BRY,bryrup,19890321,5.0,5.3
DK_BRY,bryrup,19890321,6.0,5.3
DK_BRY,bryrup,19890321,7.0,5.3
DK_BRY,bryrup,19890321,8.0,5.3
DK_BRY,bryrup,19890412,0.2,7.0
DK_BRY,bryrup,19890412,1.0,6.9
DK_BRY,bryrup,19890412,1.1,7.0
DK_BRY,bryrup,19890412,2.0,6.9
DK_BRY,bryrup,19890412,3.0,6.8
DK_BRY,bryrup,19890412,4.0,6.8
DK_BRY,bryrup,19890412,5.0,6.8
DK_BRY,bryrup,19890412,6.0,6.8
DK_BRY,bryrup,19890412,7.5,6.9
DK_BRY,bryrup,19890420,1.1,8.8
DK_BRY,bryrup,19890420,2.0,8.8
DK_BRY,bryrup,19890420,3.0,8.8
DK_BRY,bryrup,19890420,4.0,8.8
DK_BRY,bryrup,19890420,5.0,8.8
DK_BRY,bryrup,19890420,6.0,8.7
DK_BRY,bryrup,19890420,7.0,8.1
DK_BRY,bryrup,19890420,8.0,8.1
DK_BRY,bryrup,19890509,0.2,11.9
DK_BRY,bryrup,19890509,1.1,11.9
DK_BRY,bryrup,19890509,2.0,11.8
DK_BRY,bryrup,19890509,4.0,11.7
DK_BRY,bryrup,19890509,6.0,11.4
DK_BRY,bryrup,19890509,7.9,11.1
DK_BRY,bryrup,19890523,0.2,16.0
DK_BRY,bryrup,19890523,1.0,16.0
DK_BRY,bryrup,19890523,1.1,16.0
DK_BRY,bryrup,19890523,2.0,15.9
DK_BRY,bryrup,19890523,3.0,15.8
DK_BRY,bryrup,19890523,4.0,14.8
DK_BRY,bryrup,19890523,5.0,13.2
DK_BRY,bryrup,19890523,6.0,12.2
DK_BRY,bryrup,19890523,7.0,12.1
DK_BRY,bryrup,19890523,8.0,12.0
DK_BRY,bryrup,19890607,0.2,14.8
DK_BRY,bryrup,19890607,1.0,14.7
DK_BRY,bryrup,19890607,1.1,14.8
DK_BRY,bryrup,19890607,2.0,14.7
DK_BRY,bryrup,19890607,3.0,14.6
DK_BRY,bryrup,19890607,4.0,14.5
DK_BRY,bryrup,19890607,5.0,14.3
DK_BRY,bryrup,19890607,6.0,14.1
DK_BRY,bryrup,19890607,7.5,13.9
DK_BRY,bryrup,19890620,0.2,21.5
DK_BRY,bryrup,19890620,1.0,21.4
DK_BRY,bryrup,19890620,1.1,21.5
DK_BRY,bryrup,19890620,1.5,21.4
DK_BRY,bryrup,19890620,2.0,20.4
DK_BRY,bryrup,19890620,2.5,19.4
DK_BRY,bryrup,19890620,3.0,18.0
DK_BRY,bryrup,19890620,3.5,17.0
DK_BRY,bryrup,19890620,4.0,15.7
DK_BRY,bryrup,19890620,5.0,14.8
DK_BRY,bryrup,19890620,6.0,14.2
DK_BRY,bryrup,19890620,7.0,14.0
DK_BRY,bryrup,19890620,8.0,13.8
DK_BRY,bryrup,19890706,0.2,20.9
DK_BRY,bryrup,19890706,1.0,20.9
DK_BRY,bryrup,19890706,1.1,20.9
DK_BRY,bryrup,19890706,2.0,20.7
DK_BRY,bryrup,19890706,2.5,19.0
DK_BRY,bryrup,19890706,3.0,18.4
DK_BRY,bryrup,19890706,3.5,17.6
DK_BRY,bryrup,19890706,4.0,17.6
DK_BRY,bryrup,19890706,4.5,16.9
DK_BRY,bryrup,19890706,5.0,16.9
DK_BRY,bryrup,19890706,6.0,15.9
DK_BRY,bryrup,19890706,7.0,14.5
DK_BRY,bryrup,19890706,8.0,14.1
DK_BRY,bryrup,19890719,0.2,16.2
DK_BRY,bryrup,19890719,1.0,16.1
DK_BRY,bryrup,19890719,2.0,16.1
DK_BRY,bryrup,19890719,3.0,16.1
DK_BRY,bryrup,19890719,4.0,16.1
DK_BRY,bryrup,19890719,5.0,16.1
DK_BRY,bryrup,19890719,6.0,16.1
DK_BRY,bryrup,19890719,7.0,16.1
DK_BRY,bryrup,19890719,8.0,16.0
DK_BRY,bryrup,19890719,8.2,16.0
DK_BRY,bryrup,19890803,0.2,16.4
DK_BRY,bryrup,19890803,1.0,16.4
DK_BRY,bryrup,19890803,1.1,16.4
DK_BRY,bryrup,19890803,2.0,16.3
DK_BRY,bryrup,19890803,3.0,16.3
DK_BRY,bryrup,19890803,4.0,16.3
DK_BRY,bryrup,19890803,5.0,16.3
DK_BRY,bryrup,19890803,6.0,16.3
DK_BRY,bryrup,19890803,7.0,16.3
DK_BRY,bryrup,19890803,7.6,16.2
DK_BRY,bryrup,19890822,0.2,19.6
DK_BRY,bryrup,19890822,1.0,18.3
DK_BRY,bryrup,19890822,1.1,18.3
DK_BRY,bryrup,19890822,2.0,18.1
DK_BRY,bryrup,19890822,3.0,17.9
DK_BRY,bryrup,19890822,4.0,17.4
DK_BRY,bryrup,19890822,5.0,16.6
DK_BRY,bryrup,19890822,6.0,16.3
DK_BRY,bryrup,19890822,7.0,16.2
DK_BRY,bryrup,19890822,8.0,16.1
DK_BRY,bryrup,19890912,0.2,15.0
DK_BRY,bryrup,19890912,1.0,14.9
DK_BRY,bryrup,19890912,2.0,14.9
DK_BRY,bryrup,19890912,3.0,14.9
DK_BRY,bryrup,19890912,4.0,14.8
DK_BRY,bryrup,19890912,5.0,14.8
DK_BRY,bryrup,19890912,6.0,14.8
DK_BRY,bryrup,19890912,8.0,14.7
DK_BRY,bryrup,19890926,0.2,15.0
DK_BRY,bryrup,19890926,1.0,15.0
DK_BRY,bryrup,19890926,1.1,15.0
DK_BRY,bryrup,19890926,2.0,14.8
DK_BRY,bryrup,19890926,3.0,14.8
DK_BRY,bryrup,19890926,4.0,14.7
DK_BRY,bryrup,19890926,5.0,14.7
DK_BRY,bryrup,19890926,6.0,14.6
DK_BRY,bryrup,19890926,7.0,14.5
DK_BRY,bryrup,19890926,8.0,14.4
DK_BRY,bryrup,19891010,0.2,11.3
DK_BRY,bryrup,19891010,1.0,11.3
DK_BRY,bryrup,19891010,1.1,11.3
DK_BRY,bryrup,19891010,2.0,11.3
DK_BRY,bryrup,19891010,3.0,11.3
DK_BRY,bryrup,19891010,4.0,11.3
DK_BRY,bryrup,19891010,5.0,11.3
DK_BRY,bryrup,19891010,6.0,11.3
DK_BRY,bryrup,19891010,7.0,11.3
DK_BRY,bryrup,19891010,8.0,10.3
DK_BRY,bryrup,19891024,1.1,11.2
DK_BRY,bryrup,19891123,0.2,4.2
DK_BRY,bryrup,19891123,1.0,4.2
DK_BRY,bryrup,19891123,1.1,4.2
DK_BRY,bryrup,19891123,2.0,4.3
DK_BRY,bryrup,19891123,3.0,4.3
DK_BRY,bryrup,19891123,4.0,4.2
DK_BRY,bryrup,19891123,5.0,4.2
DK_BRY,bryrup,19891123,6.0,4.2
DK_BRY,bryrup,19891123,7.0,4.3
DK_BRY,bryrup,19891123,8.0,4.3
DK_BRY,bryrup,19891221,0.2,2.7
DK_BRY,bryrup,19891221,1.0,2.7
DK_BRY,bryrup,19891221,1.1,2.7
DK_BRY,bryrup,19891221,4.0,2.7
DK_BRY,bryrup,19891221,8.0,2.7
DK_BRY,bryrup,19900123,0.2,4.3
DK_BRY,bryrup,19900123,1.0,4.2
DK_BRY,bryrup,19900123,1.1,4.3
DK_BRY,bryrup,19900123,2.0,4.2
DK_BRY,bryrup,19900123,3.0,4.2
DK_BRY,bryrup,19900123,4.0,4.2
DK_BRY,bryrup,19900123,5.0,4.2
DK_BRY,bryrup,19900123,6.0,4.2
DK_BRY,bryrup,19900123,7.0,4.2
DK_BRY,bryrup,19900123,8.0,4.2
DK_BRY,bryrup,19900214,0.2,4.2
DK_BRY,bryrup,19900214,1.0,4.2
DK_BRY,bryrup,19900214,1.1,4.2
DK_BRY,bryrup,19900214,2.0,4.2
DK_BRY,bryrup,19900214,3.0,4.2
DK_BRY,bryrup,19900214,4.0,4.1
DK_BRY,bryrup,19900214,5.0,4.1
DK_BRY,bryrup,19900214,6.0,4.1
DK_BRY,bryrup,19900214,7.0,4.1
DK_BRY,bryrup,19900214,8.0,4.1
DK_BRY,bryrup,19900314,0.2,5.0
DK_BRY,bryrup,19900314,1.0,5.0
DK_BRY,bryrup,19900314,1.1,5.0
DK_BRY,bryrup,19900314,2.0,5.0
DK_BRY,bryrup,19900314,3.0,5.0
DK_BRY,bryrup,19900314,4.0,5.0
DK_BRY,bryrup,19900314,5.0,5.0
DK_BRY,bryrup,19900314,6.0,5.0
DK_BRY,bryrup,19900314,7.0,5.0
DK_BRY,bryrup,19900314,8.0,5.0
DK_BRY,bryrup,19900409,0.2,8.3
DK_BRY,bryrup,19900409,1.0,8.3
DK_BRY,bryrup,19900409,1.1,8.3
DK_BRY,bryrup,19900409,2.0,8.2
DK_BRY,bryrup,19900409,3.0,8.0
DK_BRY,bryrup,19900409,4.0,7.7
DK_BRY,bryrup,19900409,5.0,7.6
DK_BRY,bryrup,19900409,6.0,7.6
DK_BRY,bryrup,19900409,7.0,7.5
DK_BRY,bryrup,19900409,8.0,7.5
DK_BRY,bryrup,19900423,0.2,10.6
DK_BRY,bryrup,19900423,1.0,10.5
DK_BRY,bryrup,19900423,1.1,10.5
DK_BRY,bryrup,19900423,2.0,10.4
DK_BRY,bryrup,19900423,3.0,10.1
DK_BRY,bryrup,19900423,4.0,9.7
DK_BRY,bryrup,19900423,5.0,9.1
DK_BRY,bryrup,19900423,6.0,9.0
DK_BRY,bryrup,19900423,7.0,8.8
DK_BRY,bryrup,19900423,8.0,8.7
DK_BRY,bryrup,19900508,0.2,17.2
DK_BRY,bryrup,19900508,1.0,17.1
DK_BRY,bryrup,19900508,1.1,17.1
DK_BRY,bryrup,19900508,2.0,17.0
DK_BRY,bryrup,19900508,2.5,15.9
DK_BRY,bryrup,19900508,3.0,15.2
DK_BRY,bryrup,19900508,3.5,13.8
DK_BRY,bryrup,19900508,4.0,12.9
DK_BRY,bryrup,19900508,4.5,11.9
DK_BRY,bryrup,19900508,5.0,11.4
DK_BRY,bryrup,19900508,6.0,11.1
DK_BRY,bryrup,19900508,7.0,10.8
DK_BRY,bryrup,19900508,8.0,10.7
DK_BRY,bryrup,19900521,0.2,15.4
DK_BRY,bryrup,19900521,1.0,15.4
DK_BRY,bryrup,19900521,1.1,15.4
DK_BRY,bryrup,19900521,2.0,15.2
