SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
CA-Dic,Dickie,20040428,0.1,7.9
CA-Dic,Dickie,20040428,1,7.8
CA-Dic,Dickie,20040428,2,7.8
CA-Dic,Dickie,20040428,3,7.8
CA-Dic,Dickie,20040428,4,7.8
CA-Dic,Dickie,20040428,5,7.6
CA-Dic,Dickie,20040428,6,7.6
CA-Dic,Dickie,20040428,7,7.5
CA-Dic,Dickie,20040428,8,7.4
CA-Dic,Dickie,20040428,9,7.3
CA-Dic,Dickie,20040428,10,7.1
CA-Dic,Dickie,20040525,0.1,14.4
CA-Dic,Dickie,20040525,1,14.4
CA-Dic,Dickie,20040525,2,14.3
CA-Dic,Dickie,20040525,3,14.1
CA-Dic,Dickie,20040525,4,11.4
CA-Dic,Dickie,20040525,5,10.2
CA-Dic,Dickie,20040525,6,9.9
CA-Dic,Dickie,20040525,7,9.4
CA-Dic,Dickie,20040525,8,9.3
CA-Dic,Dickie,20040525,9,9.1
CA-Dic,Dickie,20040525,10,8.9
CA-Dic,Dickie,20040607,0.1,19.3
CA-Dic,Dickie,20040607,1,18.6
CA-Dic,Dickie,20040607,2,18
CA-Dic,Dickie,20040607,3,16.6
CA-Dic,Dickie,20040607,4,14.5
CA-Dic,Dickie,20040607,5,11.8
CA-Dic,Dickie,20040607,6,10.5
CA-Dic,Dickie,20040607,7,9.9
CA-Dic,Dickie,20040607,8,9.3
CA-Dic,Dickie,20040607,9,9.2
CA-Dic,Dickie,20040607,10,8.9
CA-Dic,Dickie,20040623,0.1,18.9
CA-Dic,Dickie,20040623,1,19.3
CA-Dic,Dickie,20040623,2,19.2
CA-Dic,Dickie,20040623,3,19.1
CA-Dic,Dickie,20040623,4,17.6
CA-Dic,Dickie,20040623,5,13.1
CA-Dic,Dickie,20040623,6,11.1
CA-Dic,Dickie,20040623,7,9.7
CA-Dic,Dickie,20040623,8,9.2
CA-Dic,Dickie,20040623,9,8.9
CA-Dic,Dickie,20040623,10,8.6
CA-Dic,Dickie,20040707,0.1,20.7
CA-Dic,Dickie,20040707,1,20.7
CA-Dic,Dickie,20040707,2,20.7
CA-Dic,Dickie,20040707,3,20.3
CA-Dic,Dickie,20040707,4,19.6
CA-Dic,Dickie,20040707,5,16.3
CA-Dic,Dickie,20040707,6,11.3
CA-Dic,Dickie,20040707,7,9.9
CA-Dic,Dickie,20040707,8,9.3
CA-Dic,Dickie,20040707,9,8.9
CA-Dic,Dickie,20040707,10,8.5
CA-Dic,Dickie,20040723,1,23.4
CA-Dic,Dickie,20040723,2,23.4
CA-Dic,Dickie,20040723,3,21.3
CA-Dic,Dickie,20040723,4,20.1
CA-Dic,Dickie,20040723,5,15.7
CA-Dic,Dickie,20040723,6,12.6
CA-Dic,Dickie,20040723,7,11.1
CA-Dic,Dickie,20040723,8,10
CA-Dic,Dickie,20040723,9,9
CA-Dic,Dickie,20040723,10,8.6
CA-Dic,Dickie,20040811,0.1,21.1
CA-Dic,Dickie,20040811,1,21.2
CA-Dic,Dickie,20040811,2,21.2
CA-Dic,Dickie,20040811,3,21.3
CA-Dic,Dickie,20040811,4,21.3
CA-Dic,Dickie,20040811,5,16.1
CA-Dic,Dickie,20040811,6,12.3
CA-Dic,Dickie,20040811,7,11.3
CA-Dic,Dickie,20040811,8,9.5
CA-Dic,Dickie,20040811,9,9.3
CA-Dic,Dickie,20040811,10,8.9
CA-Dic,Dickie,20040825,0.1,19.2
CA-Dic,Dickie,20040825,1,19.2
CA-Dic,Dickie,20040825,2,19.2
CA-Dic,Dickie,20040825,3,19.1
CA-Dic,Dickie,20040825,4,19.1
CA-Dic,Dickie,20040825,5,17.3
CA-Dic,Dickie,20040825,6,13.4
CA-Dic,Dickie,20040825,7,10.6
CA-Dic,Dickie,20040825,8,9.7
