SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
CA-Eag,Eagle,11.599999,3613500
CA-Eag,Eagle,11.7,3599100
CA-Eag,Eagle,11.799999,3581100
CA-Eag,Eagle,11.9,3561300
CA-Eag,Eagle,12,3537900
CA-Eag,Eagle,12.099999,3513600
CA-Eag,Eagle,12.2,3497400
CA-Eag,Eagle,12.299999,3473100
CA-Eag,Eagle,12.4,3456000
CA-Eag,Eagle,12.5,3433500
CA-Eag,Eagle,12.599999,3413700
CA-Eag,Eagle,12.7,3393000
CA-Eag,Eagle,12.799999,3373200
CA-Eag,Eagle,12.9,3357000
CA-Eag,Eagle,13,3339900
CA-Eag,Eagle,13.099999,3322800
CA-Eag,Eagle,13.2,3301200
CA-Eag,Eagle,13.299999,3277800
CA-Eag,Eagle,13.4,3258000
CA-Eag,Eagle,13.5,3241800
CA-Eag,Eagle,13.599999,3219300
CA-Eag,Eagle,13.7,3200400
CA-Eag,Eagle,13.799999,3181500
CA-Eag,Eagle,13.9,3163500
CA-Eag,Eagle,14,3145500
CA-Eag,Eagle,14.099999,3120300
CA-Eag,Eagle,14.2,3088800
CA-Eag,Eagle,14.299999,3061800
CA-Eag,Eagle,14.4,3036600
CA-Eag,Eagle,14.5,3012300
CA-Eag,Eagle,14.599999,2983500
CA-Eag,Eagle,14.7,2958300
CA-Eag,Eagle,14.799999,2934000
CA-Eag,Eagle,14.9,2915100
CA-Eag,Eagle,15,2666700
CA-Eag,Eagle,15.099999,2646900
CA-Eag,Eagle,15.2,2629800
CA-Eag,Eagle,15.299999,2602800
CA-Eag,Eagle,15.4,2582100
CA-Eag,Eagle,15.5,2564100
CA-Eag,Eagle,15.599999,2544300
CA-Eag,Eagle,15.7,2517300
CA-Eag,Eagle,15.799999,2507400
CA-Eag,Eagle,15.9,2489400
CA-Eag,Eagle,16,2470500
CA-Eag,Eagle,16.099998,2448900
CA-Eag,Eagle,16.2,2435400
CA-Eag,Eagle,16.3,2418300
CA-Eag,Eagle,16.4,2403000
CA-Eag,Eagle,16.5,2384100
CA-Eag,Eagle,16.599998,2368800
CA-Eag,Eagle,16.7,2347200
CA-Eag,Eagle,16.8,2335500
CA-Eag,Eagle,16.9,2316600
CA-Eag,Eagle,17,2301300
CA-Eag,Eagle,17.099998,2286000
CA-Eag,Eagle,17.2,2268900
CA-Eag,Eagle,17.3,2251800
CA-Eag,Eagle,17.4,2226600
CA-Eag,Eagle,17.5,2211300
CA-Eag,Eagle,17.599998,2192400
CA-Eag,Eagle,17.7,2170800
CA-Eag,Eagle,17.8,2154600
CA-Eag,Eagle,17.9,2142000
CA-Eag,Eagle,18,2131200
CA-Eag,Eagle,18.099998,2113200
CA-Eag,Eagle,18.2,2104200
CA-Eag,Eagle,18.3,2089800
CA-Eag,Eagle,18.4,2075400
CA-Eag,Eagle,18.5,2057400
CA-Eag,Eagle,18.599998,2039400
CA-Eag,Eagle,18.7,2026800
CA-Eag,Eagle,18.8,2007900
CA-Eag,Eagle,18.9,1995300
CA-Eag,Eagle,19,1973700
CA-Eag,Eagle,19.1,1950300
CA-Eag,Eagle,19.199999,1929600
CA-Eag,Eagle,19.3,1914300
CA-Eag,Eagle,19.4,1896300
CA-Eag,Eagle,19.5,1887300
CA-Eag,Eagle,19.6,1865700
CA-Eag,Eagle,19.699999,1854900
CA-Eag,Eagle,19.8,1838700
CA-Eag,Eagle,19.9,1818900
CA-Eag,Eagle,20,1801800
CA-Eag,Eagle,20.1,1773900
CA-Eag,Eagle,20.199999,1747800
CA-Eag,Eagle,20.3,1724400
CA-Eag,Eagle,20.4,1702800
CA-Eag,Eagle,20.5,1680300
CA-Eag,Eagle,20.6,1654200
CA-Eag,Eagle,20.699999,1627200
CA-Eag,Eagle,20.8,1607400
CA-Eag,Eagle,20.9,1584000
CA-Eag,Eagle,21,1563300
CA-Eag,Eagle,21.1,1335600
CA-Eag,Eagle,21.199999,1324800
CA-Eag,Eagle,21.3,1316700
CA-Eag,Eagle,21.4,1304100
CA-Eag,Eagle,21.5,1290600
CA-Eag,Eagle,21.6,1278900
CA-Eag,Eagle,21.699999,1269000
CA-Eag,Eagle,21.8,1256400
CA-Eag,Eagle,21.9,1246500
CA-Eag,Eagle,22,1238400
CA-Eag,Eagle,22.1,1224000
CA-Eag,Eagle,22.2,1205100
CA-Eag,Eagle,22.3,1197000
CA-Eag,Eagle,22.4,1187100
CA-Eag,Eagle,22.5,1177200
CA-Eag,Eagle,22.6,1164600
CA-Eag,Eagle,22.7,1155600
CA-Eag,Eagle,22.8,1142100
CA-Eag,Eagle,22.9,1136700
CA-Eag,Eagle,23,1125000
CA-Eag,Eagle,23.1,1113300
CA-Eag,Eagle,23.2,1100700
CA-Eag,Eagle,23.3,1089000
CA-Eag,Eagle,23.4,1078200
CA-Eag,Eagle,23.5,1070100
CA-Eag,Eagle,23.6,1061100
CA-Eag,Eagle,23.7,1051200
CA-Eag,Eagle,23.8,1044900
CA-Eag,Eagle,23.9,1032300
CA-Eag,Eagle,24,1022400
CA-Eag,Eagle,24.1,1009800
CA-Eag,Eagle,24.2,991800
CA-Eag,Eagle,24.3,981000
CA-Eag,Eagle,24.4,971100
CA-Eag,Eagle,24.5,962100
CA-Eag,Eagle,24.6,949500
CA-Eag,Eagle,24.7,935100
CA-Eag,Eagle,24.8,925200
CA-Eag,Eagle,24.9,909900
CA-Eag,Eagle,25,900000
CA-Eag,Eagle,25.1,882900
CA-Eag,Eagle,25.2,869400
CA-Eag,Eagle,25.3,854100
CA-Eag,Eagle,25.4,837900
CA-Eag,Eagle,25.5,828000
CA-Eag,Eagle,25.6,818100
CA-Eag,Eagle,25.7,804600
CA-Eag,Eagle,25.8,796500
CA-Eag,Eagle,25.9,790200
CA-Eag,Eagle,26,783900
CA-Eag,Eagle,26.1,770400
CA-Eag,Eagle,26.2,756900
CA-Eag,Eagle,26.3,742500
CA-Eag,Eagle,26.4,724500
CA-Eag,Eagle,26.5,709200
CA-Eag,Eagle,26.6,696600
CA-Eag,Eagle,26.7,681300
CA-Eag,Eagle,26.8,662400
CA-Eag,Eagle,26.9,648000
CA-Eag,Eagle,27,636300
CA-Eag,Eagle,27.1,618300
CA-Eag,Eagle,27.2,296100
CA-Eag,Eagle,27.3,289800
CA-Eag,Eagle,27.4,282600
CA-Eag,Eagle,27.5,278100
CA-Eag,Eagle,27.6,269100
CA-Eag,Eagle,27.7,263700
CA-Eag,Eagle,27.8,256500
CA-Eag,Eagle,27.9,251100
CA-Eag,Eagle,28,245700
CA-Eag,Eagle,28.1,243000
CA-Eag,Eagle,28.2,240300
CA-Eag,Eagle,28.3,235800
CA-Eag,Eagle,28.4,231300
CA-Eag,Eagle,28.5,224100
CA-Eag,Eagle,28.6,221400
CA-Eag,Eagle,28.7,221400
CA-Eag,Eagle,28.8,219600
CA-Eag,Eagle,28.9,216000
CA-Eag,Eagle,29,216000
CA-Eag,Eagle,29.1,211500
CA-Eag,Eagle,29.2,208800
CA-Eag,Eagle,29.3,205200
CA-Eag,Eagle,29.4,203400
CA-Eag,Eagle,29.5,199800
CA-Eag,Eagle,29.6,196200
CA-Eag,Eagle,29.7,193500
CA-Eag,Eagle,29.8,190800
CA-Eag,Eagle,29.9,187200
CA-Eag,Eagle,30,184500
CA-Eag,Eagle,30.1,182700
CA-Eag,Eagle,30.2,179100
CA-Eag,Eagle,30.3,179100
CA-Eag,Eagle,30.4,177300
CA-Eag,Eagle,30.5,171000
CA-Eag,Eagle,30.6,169200
CA-Eag,Eagle,30.7,164700
CA-Eag,Eagle,30.8,163800
CA-Eag,Eagle,30.9,162900
CA-Eag,Eagle,31,160200
CA-Eag,Eagle,31.1,160200
CA-Eag,Eagle,31.2,157500
CA-Eag,Eagle,31.3,153900
CA-Eag,Eagle,31.4,153000
CA-Eag,Eagle,31.5,149400
CA-Eag,Eagle,31.6,148500
CA-Eag,Eagle,31.7,144000
CA-Eag,Eagle,31.8,143100
CA-Eag,Eagle,31.9,141300
CA-Eag,Eagle,32,137700
CA-Eag,Eagle,32.1,134100
CA-Eag,Eagle,32.2,131400
CA-Eag,Eagle,32.3,129600
CA-Eag,Eagle,32.4,126900
CA-Eag,Eagle,32.5,122400
CA-Eag,Eagle,32.6,120600
CA-Eag,Eagle,32.7,118800
CA-Eag,Eagle,32.8,115200
CA-Eag,Eagle,32.9,110700
CA-Eag,Eagle,33,108000
CA-Eag,Eagle,33.1,102600
CA-Eag,Eagle,33.2,99900
CA-Eag,Eagle,33.3,17100
CA-Eag,Eagle,33.4,14400
CA-Eag,Eagle,33.5,13500
CA-Eag,Eagle,33.6,7200
CA-Eag,Eagle,33.7,6300
CA-Eag,Eagle,33.8,4500
CA-Eag,Eagle,33.9,4500
CA-Eag,Eagle,34,2700
CA-Eag,Eagle,34.1,1800
CA-Eag,Eagle,34.2,1800
CA-Eag,Eagle,34.3,900
CA-Eag,Eagle,34.4,900
CA-Eag,Eagle,34.5,900
CA-Eag,Eagle,34.6,900
CA-Eag,Eagle,34.7,900
CA-Eag,Eagle,34.8,900
CA-Eag,Eagle,34.9,900
CA-Eag,Eagle,35,0
