SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
CA-Eag,Eagle,20110519,1,19.23826001
CA-Eag,Eagle,20110519,2,19.06718326
CA-Eag,Eagle,20110519,5,18.72055328
CA-Eag,Eagle,20110519,10,18.79672693
CA-Eag,Eagle,20110520,1,11.32418633
CA-Eag,Eagle,20110520,2,11.20137662
CA-Eag,Eagle,20110520,5,10.97153998
CA-Eag,Eagle,20110520,10,10.56217449
CA-Eag,Eagle,20110521,1,11.81316908
CA-Eag,Eagle,20110521,2,11.6934231
CA-Eag,Eagle,20110521,5,11.44312576
CA-Eag,Eagle,20110521,10,6.93298936
CA-Eag,Eagle,20110522,1,13.48966638
CA-Eag,Eagle,20110522,2,12.09929243
CA-Eag,Eagle,20110522,5,11.40109417
CA-Eag,Eagle,20110522,10,6.805541632
CA-Eag,Eagle,20110523,1,14.59327383
CA-Eag,Eagle,20110523,2,13.1073321
CA-Eag,Eagle,20110523,5,11.20736317
CA-Eag,Eagle,20110523,10,6.72934955
CA-Eag,Eagle,20110524,1,16.81708678
CA-Eag,Eagle,20110524,2,13.22780191
CA-Eag,Eagle,20110524,5,11.17090837
CA-Eag,Eagle,20110524,10,6.756742419
CA-Eag,Eagle,20110525,1,14.32985665
CA-Eag,Eagle,20110525,2,13.05105238
CA-Eag,Eagle,20110525,5,11.25847396
CA-Eag,Eagle,20110525,10,6.7514078
CA-Eag,Eagle,20110526,1,13.87146171
CA-Eag,Eagle,20110526,2,13.30096196
CA-Eag,Eagle,20110526,5,11.7676353
CA-Eag,Eagle,20110526,10,6.756924884
CA-Eag,Eagle,20110527,1,15.91810369
CA-Eag,Eagle,20110527,2,15.43920791
CA-Eag,Eagle,20110527,5,12.13245668
CA-Eag,Eagle,20110527,10,6.931032769
CA-Eag,Eagle,20110528,1,16.31917728
CA-Eag,Eagle,20110528,2,15.6453646
CA-Eag,Eagle,20110528,5,12.35167299
CA-Eag,Eagle,20110528,10,6.842320729
CA-Eag,Eagle,20110529,1,15.83147444
CA-Eag,Eagle,20110529,2,15.73231044
CA-Eag,Eagle,20110529,5,13.31814419
CA-Eag,Eagle,20110529,10,6.91494294
CA-Eag,Eagle,20110530,1,15.19858758
CA-Eag,Eagle,20110530,2,15.13903708
CA-Eag,Eagle,20110530,5,14.75317697
CA-Eag,Eagle,20110530,10,6.874312914
CA-Eag,Eagle,20110531,1,15.84541975
CA-Eag,Eagle,20110531,2,15.61846239
CA-Eag,Eagle,20110531,5,13.03393411
CA-Eag,Eagle,20110531,10,6.903973828
CA-Eag,Eagle,20110601,1,16.85675728
CA-Eag,Eagle,20110601,2,16.33493407
CA-Eag,Eagle,20110601,5,12.16662906
CA-Eag,Eagle,20110601,10,6.74578994
CA-Eag,Eagle,20110602,1,18.89134399
CA-Eag,Eagle,20110602,2,16.6681671
CA-Eag,Eagle,20110602,5,13.16583323
CA-Eag,Eagle,20110602,10,6.723786659
CA-Eag,Eagle,20110603,1,19.50343919
CA-Eag,Eagle,20110603,2,17.53002273
CA-Eag,Eagle,20110603,5,12.84485883
CA-Eag,Eagle,20110603,10,6.759893989
CA-Eag,Eagle,20110604,1,18.33402668
CA-Eag,Eagle,20110604,2,18.04562112
CA-Eag,Eagle,20110604,5,14.36426068
CA-Eag,Eagle,20110604,10,6.886970066
CA-Eag,Eagle,20110605,1,18.48534817
CA-Eag,Eagle,20110605,2,18.38773186
CA-Eag,Eagle,20110605,5,15.70548965
CA-Eag,Eagle,20110605,10,6.856876899
CA-Eag,Eagle,20110606,1,18.17074483
CA-Eag,Eagle,20110606,2,17.97843387
CA-Eag,Eagle,20110606,5,15.62398617
CA-Eag,Eagle,20110606,10,6.809542884
CA-Eag,Eagle,20110607,1,18.21002536
CA-Eag,Eagle,20110607,2,18.1330179
CA-Eag,Eagle,20110607,5,15.04133706
CA-Eag,Eagle,20110607,10,6.85144069
CA-Eag,Eagle,20110608,1,18.90723161
CA-Eag,Eagle,20110608,2,18.63317985
CA-Eag,Eagle,20110608,5,15.45673363
CA-Eag,Eagle,20110608,10,6.831560263
CA-Eag,Eagle,20110609,1,20.2011885
CA-Eag,Eagle,20110609,2,19.45658824
CA-Eag,Eagle,20110609,5,15.34996847
CA-Eag,Eagle,20110609,10,6.857083583
CA-Eag,Eagle,20110610,1,21.42965806
CA-Eag,Eagle,20110610,2,20.5165314
CA-Eag,Eagle,20110610,5,15.48208338
CA-Eag,Eagle,20110610,10,6.857072578
CA-Eag,Eagle,20110611,1,21.50272197
CA-Eag,Eagle,20110611,2,21.10709872
CA-Eag,Eagle,20110611,5,15.29702412
CA-Eag,Eagle,20110611,10,6.866746577
CA-Eag,Eagle,20110612,1,21.71518205
CA-Eag,Eagle,20110612,2,21.30338677
CA-Eag,Eagle,20110612,5,16.16414884
CA-Eag,Eagle,20110612,10,6.871539269
CA-Eag,Eagle,20110613,1,21.16255521
CA-Eag,Eagle,20110613,2,21.08204927
CA-Eag,Eagle,20110613,5,15.75034259
CA-Eag,Eagle,20110613,10,6.865959764
CA-Eag,Eagle,20110614,1,21.31189676
CA-Eag,Eagle,20110614,2,21.20853885
CA-Eag,Eagle,20110614,5,15.4371555
CA-Eag,Eagle,20110614,10,6.885263534
CA-Eag,Eagle,20110615,1,20.96344871
CA-Eag,Eagle,20110615,2,20.95657746
CA-Eag,Eagle,20110615,5,15.32765451
CA-Eag,Eagle,20110615,10,6.920633835
CA-Eag,Eagle,20110616,1,20.37468436
CA-Eag,Eagle,20110616,2,20.36622761
CA-Eag,Eagle,20110616,5,17.787229
CA-Eag,Eagle,20110616,10,6.954317639
CA-Eag,Eagle,20110617,1,20.31893467
CA-Eag,Eagle,20110617,2,20.24234253
CA-Eag,Eagle,20110617,5,18.33995271
CA-Eag,Eagle,20110617,10,6.92167274
CA-Eag,Eagle,20110618,1,21.76980274
CA-Eag,Eagle,20110618,2,20.74331495
CA-Eag,Eagle,20110618,5,17.08374356
CA-Eag,Eagle,20110618,10,6.933839769
CA-Eag,Eagle,20110619,1,21.98077419
CA-Eag,Eagle,20110619,2,21.44775708
CA-Eag,Eagle,20110619,5,16.37240414
CA-Eag,Eagle,20110619,10,6.960546669
CA-Eag,Eagle,20110620,1,22.12439353
CA-Eag,Eagle,20110620,2,21.77027924
CA-Eag,Eagle,20110620,5,17.22793097
CA-Eag,Eagle,20110620,10,6.938488222
CA-Eag,Eagle,20110621,1,22.38896681
CA-Eag,Eagle,20110621,2,22.23272963
CA-Eag,Eagle,20110621,5,17.42311432
CA-Eag,Eagle,20110621,10,6.938229669
CA-Eag,Eagle,20110622,1,22.59683736
CA-Eag,Eagle,20110622,2,22.42474796
CA-Eag,Eagle,20110622,5,17.63768716
CA-Eag,Eagle,20110622,10,6.941499745
CA-Eag,Eagle,20110623,1,23.17942576
CA-Eag,Eagle,20110623,2,22.6626639
CA-Eag,Eagle,20110623,5,17.64434898
CA-Eag,Eagle,20110623,10,6.958863905
CA-Eag,Eagle,20110624,1,22.75784466
CA-Eag,Eagle,20110624,2,22.71966793
CA-Eag,Eagle,20110624,5,17.81241624
CA-Eag,Eagle,20110624,10,6.959925536
CA-Eag,Eagle,20110625,1,22.08367441
CA-Eag,Eagle,20110625,2,22.0639555
CA-Eag,Eagle,20110625,5,17.68658722
CA-Eag,Eagle,20110625,10,6.943068459
CA-Eag,Eagle,20110626,1,22.52536624
CA-Eag,Eagle,20110626,2,22.28117694
CA-Eag,Eagle,20110626,5,17.20694162
CA-Eag,Eagle,20110626,10,6.96672151
CA-Eag,Eagle,20110627,1,22.50430792
CA-Eag,Eagle,20110627,2,22.48914009
CA-Eag,Eagle,20110627,5,17.39477361
CA-Eag,Eagle,20110627,10,7.000770615
CA-Eag,Eagle,20110628,1,22.07508873
CA-Eag,Eagle,20110628,2,22.07082024
CA-Eag,Eagle,20110628,5,17.72672068
CA-Eag,Eagle,20110628,10,6.958472406
CA-Eag,Eagle,20110629,1,22.37696056
CA-Eag,Eagle,20110629,2,22.22299663
CA-Eag,Eagle,20110629,5,18.42410645
CA-Eag,Eagle,20110629,10,6.949380895
CA-Eag,Eagle,20110630,1,23.06364269
CA-Eag,Eagle,20110630,2,22.5951708
CA-Eag,Eagle,20110630,5,18.566427
CA-Eag,Eagle,20110630,10,6.998256278
CA-Eag,Eagle,20110701,1,22.61460362
CA-Eag,Eagle,20110701,2,22.57577932
CA-Eag,Eagle,20110701,5,18.38749495
CA-Eag,Eagle,20110701,10,7.017483506
CA-Eag,Eagle,20110702,1,21.9259706
CA-Eag,Eagle,20110702,2,21.91022453
CA-Eag,Eagle,20110702,5,18.99005784
CA-Eag,Eagle,20110702,10,7.028532194
CA-Eag,Eagle,20110703,1,22.57243688
CA-Eag,Eagle,20110703,2,22.34430679
CA-Eag,Eagle,20110703,5,20.34533384
CA-Eag,Eagle,20110703,10,7.049169131
CA-Eag,Eagle,20110704,1,23.15467716
CA-Eag,Eagle,20110704,2,22.78799538
CA-Eag,Eagle,20110704,5,20.26404178
CA-Eag,Eagle,20110704,10,7.062999802
CA-Eag,Eagle,20110705,1,23.2407813
CA-Eag,Eagle,20110705,2,23.17121002
CA-Eag,Eagle,20110705,5,19.87284371
CA-Eag,Eagle,20110705,10,7.105765502
CA-Eag,Eagle,20110706,1,24.50019522
CA-Eag,Eagle,20110706,2,23.80335728
CA-Eag,Eagle,20110706,5,20.15211066
CA-Eag,Eagle,20110706,10,7.058562109
CA-Eag,Eagle,20110707,1,24.65606604
CA-Eag,Eagle,20110707,2,24.28467279
CA-Eag,Eagle,20110707,5,20.39562363
CA-Eag,Eagle,20110707,10,7.117539937
CA-Eag,Eagle,20110708,1,24.41105846
CA-Eag,Eagle,20110708,2,24.35696645
CA-Eag,Eagle,20110708,5,20.21670124
CA-Eag,Eagle,20110708,10,7.125212786
CA-Eag,Eagle,20110709,1,24.26427123
CA-Eag,Eagle,20110709,2,24.22476628
CA-Eag,Eagle,20110709,5,20.19845235
CA-Eag,Eagle,20110709,10,7.152445128
CA-Eag,Eagle,20110710,1,24.76911181
CA-Eag,Eagle,20110710,2,24.50670373
CA-Eag,Eagle,20110710,5,20.71285263
CA-Eag,Eagle,20110710,10,7.125858397
CA-Eag,Eagle,20110711,1,24.84021154
CA-Eag,Eagle,20110711,2,24.5528578
CA-Eag,Eagle,20110711,5,20.99539993
CA-Eag,Eagle,20110711,10,7.158931477
CA-Eag,Eagle,20110712,1,24.88624791
CA-Eag,Eagle,20110712,2,24.70840539
CA-Eag,Eagle,20110712,5,20.89755713
CA-Eag,Eagle,20110712,10,7.139615979
CA-Eag,Eagle,20110713,1,24.9332107
CA-Eag,Eagle,20110713,2,24.89423223
CA-Eag,Eagle,20110713,5,20.40286327
CA-Eag,Eagle,20110713,10,7.182510754
CA-Eag,Eagle,20110714,1,25.12174749
CA-Eag,Eagle,20110714,2,25.03143549
CA-Eag,Eagle,20110714,5,20.69478464
CA-Eag,Eagle,20110714,10,7.174907448
CA-Eag,Eagle,20110715,1,25.41312511
CA-Eag,Eagle,20110715,2,25.38294735
CA-Eag,Eagle,20110715,5,21.82647647
CA-Eag,Eagle,20110715,10,7.195507156
CA-Eag,Eagle,20110716,1,24.8471501
CA-Eag,Eagle,20110716,2,24.83303947
CA-Eag,Eagle,20110716,5,23.74870665
CA-Eag,Eagle,20110716,10,7.17459888
CA-Eag,Eagle,20110717,1,25.13279362
CA-Eag,Eagle,20110717,2,24.94470215
CA-Eag,Eagle,20110717,5,22.50492998
CA-Eag,Eagle,20110717,10,7.187414975
CA-Eag,Eagle,20110718,1,25.5440673
CA-Eag,Eagle,20110718,2,25.31695423
CA-Eag,Eagle,20110718,5,22.23467111
CA-Eag,Eagle,20110718,10,7.181989299
CA-Eag,Eagle,20110719,1,25.88192994
CA-Eag,Eagle,20110719,2,25.59401227
CA-Eag,Eagle,20110719,5,21.70825147
CA-Eag,Eagle,20110719,10,7.19180342
CA-Eag,Eagle,20110720,1,25.80076246
CA-Eag,Eagle,20110720,2,25.7623058
CA-Eag,Eagle,20110720,5,21.4394366
CA-Eag,Eagle,20110720,10,7.219490202
CA-Eag,Eagle,20110721,1,26.11557333
CA-Eag,Eagle,20110721,2,25.87194771
CA-Eag,Eagle,20110721,5,22.66339028
CA-Eag,Eagle,20110721,10,7.207749134
CA-Eag,Eagle,20110722,1,26.33405445
CA-Eag,Eagle,20110722,2,25.98400836
CA-Eag,Eagle,20110722,5,22.64214228
CA-Eag,Eagle,20110722,10,7.212452472
CA-Eag,Eagle,20110723,1,26.46231601
CA-Eag,Eagle,20110723,2,26.42342076
CA-Eag,Eagle,20110723,5,21.60316133
CA-Eag,Eagle,20110723,10,7.250179858
CA-Eag,Eagle,20110724,1,26.64749395
CA-Eag,Eagle,20110724,2,26.61623929
CA-Eag,Eagle,20110724,5,22.21020799
CA-Eag,Eagle,20110724,10,7.297768902
CA-Eag,Eagle,20110725,1,26.54512987
CA-Eag,Eagle,20110725,2,26.49222839
CA-Eag,Eagle,20110725,5,23.33852926
CA-Eag,Eagle,20110725,10,7.245650384
CA-Eag,Eagle,20110726,1,26.55902301
CA-Eag,Eagle,20110726,2,26.5374261
CA-Eag,Eagle,20110726,5,24.6536751
CA-Eag,Eagle,20110726,10,7.27841643
CA-Eag,Eagle,20110727,1,26.5183051
CA-Eag,Eagle,20110727,2,26.42102885
CA-Eag,Eagle,20110727,5,24.84934113
CA-Eag,Eagle,20110727,10,7.277181523
CA-Eag,Eagle,20110728,1,25.821073
CA-Eag,Eagle,20110728,2,25.82028466
CA-Eag,Eagle,20110728,5,24.85393022
CA-Eag,Eagle,20110728,10,7.264846691
CA-Eag,Eagle,20110729,1,25.33397474
CA-Eag,Eagle,20110729,2,25.3210692
CA-Eag,Eagle,20110729,5,25.18838855
CA-Eag,Eagle,20110729,10,7.296719427
CA-Eag,Eagle,20110730,1,25.70964904
CA-Eag,Eagle,20110730,2,25.39000388
CA-Eag,Eagle,20110730,5,24.9298737
CA-Eag,Eagle,20110730,10,7.27286164
CA-Eag,Eagle,20110731,1,25.50529248
CA-Eag,Eagle,20110731,2,25.49004055
CA-Eag,Eagle,20110731,5,24.421071
CA-Eag,Eagle,20110731,10,7.285692619
CA-Eag,Eagle,20110801,1,25.24805249
CA-Eag,Eagle,20110801,2,25.20872358
CA-Eag,Eagle,20110801,5,24.99780477
CA-Eag,Eagle,20110801,10,7.251280052
CA-Eag,Eagle,20110802,1,25.73918903
CA-Eag,Eagle,20110802,2,25.55883442
CA-Eag,Eagle,20110802,5,25.02098962
CA-Eag,Eagle,20110802,10,7.266073497
CA-Eag,Eagle,20110803,1,25.96359085
CA-Eag,Eagle,20110803,2,25.80126964
CA-Eag,Eagle,20110803,5,24.48654897
CA-Eag,Eagle,20110803,10,7.317623941
CA-Eag,Eagle,20120601,6.75,19.35645417
CA-Eag,Eagle,20120601,9,10.80018693
CA-Eag,Eagle,20120601,10.9,8.51836256
CA-Eag,Eagle,20120601,11.9,7.705795867
CA-Eag,Eagle,20120601,16,7.328939809
CA-Eag,Eagle,20120601,21.9,7.078453562
CA-Eag,Eagle,20120601,24.25,7.00151889
CA-Eag,Eagle,20120601,26.05,6.937562447
CA-Eag,Eagle,20120601,28.2,4.28887971
CA-Eag,Eagle,20120601,30,6.825116013
CA-Eag,Eagle,20120601,31.6,13.11151384
CA-Eag,Eagle,20120602,6.75,18.73686458
CA-Eag,Eagle,20120602,9,10.68013146
CA-Eag,Eagle,20120602,10.9,8.626646443
CA-Eag,Eagle,20120602,11.9,7.803950894
CA-Eag,Eagle,20120602,16,7.3632237
CA-Eag,Eagle,20120602,21.9,7.069023831
CA-Eag,Eagle,20120602,24.25,6.998749299
CA-Eag,Eagle,20120602,26.05,6.93785488
CA-Eag,Eagle,20120602,28.2,4.360719941
CA-Eag,Eagle,20120602,30,6.829047844
CA-Eag,Eagle,20120602,31.6,6.754601963
CA-Eag,Eagle,20120603,6.75,18.17354722
CA-Eag,Eagle,20120603,9,11.86680013
CA-Eag,Eagle,20120603,10.9,8.94976836
CA-Eag,Eagle,20120603,11.9,7.841442147
CA-Eag,Eagle,20120603,16,7.373037015
CA-Eag,Eagle,20120603,21.9,7.090709196
CA-Eag,Eagle,20120603,24.25,6.997700985
CA-Eag,Eagle,20120603,26.05,6.923248308
CA-Eag,Eagle,20120603,28.2,4.464609056
CA-Eag,Eagle,20120603,30,6.808121942
CA-Eag,Eagle,20120603,31.6,6.753818049
CA-Eag,Eagle,20120604,6.75,17.81190139
CA-Eag,Eagle,20120604,9,11.45469359
CA-Eag,Eagle,20120604,10.9,8.622818881
CA-Eag,Eagle,20120604,11.9,7.7995829
CA-Eag,Eagle,20120604,16,7.345707611
CA-Eag,Eagle,20120604,21.9,7.072398213
CA-Eag,Eagle,20120604,24.25,6.975394484
CA-Eag,Eagle,20120604,26.05,6.911811142
CA-Eag,Eagle,20120604,28.2,3.601721413
CA-Eag,Eagle,20120604,30,6.816297532
CA-Eag,Eagle,20120604,31.6,6.793842102
CA-Eag,Eagle,20120605,6.75,18.21171319
CA-Eag,Eagle,20120605,9,11.67477518
CA-Eag,Eagle,20120605,10.9,8.666700635
CA-Eag,Eagle,20120605,11.9,7.784195797
