SITE_ID,SITE_NAME,TIMESTAMP,DEPTH,WTEMP
GH-Bosumtwi,Bosumtwi,20180614,0.2,31.76
GH-Bosumtwi,Bosumtwi,20180614,1,31.2
GH-Bosumtwi,Bosumtwi,20180614,2,30.75
GH-Bosumtwi,Bosumtwi,20180614,3,30.49
GH-Bosumtwi,Bosumtwi,20180614,4,30.42
GH-Bosumtwi,Bosumtwi,20180614,5,30.29
GH-Bosumtwi,Bosumtwi,20180614,6,30.14
GH-Bosumtwi,Bosumtwi,20180614,7,30.06
GH-Bosumtwi,Bosumtwi,20180614,8,29.99
GH-Bosumtwi,Bosumtwi,20180614,9,29.88
GH-Bosumtwi,Bosumtwi,20180614,10,29.65
GH-Bosumtwi,Bosumtwi,20180614,11,29.6
GH-Bosumtwi,Bosumtwi,20180614,12,29.33
GH-Bosumtwi,Bosumtwi,20180614,13,29.21
GH-Bosumtwi,Bosumtwi,20180614,14,29.02
GH-Bosumtwi,Bosumtwi,20180614,15,28.87
GH-Bosumtwi,Bosumtwi,20180614,16,28.71
GH-Bosumtwi,Bosumtwi,20180614,17,28.31
GH-Bosumtwi,Bosumtwi,20180614,18,28.087
GH-Bosumtwi,Bosumtwi,20180614,19,27.904
GH-Bosumtwi,Bosumtwi,20180614,20,27.773
GH-Bosumtwi,Bosumtwi,20180614,21,27.672
GH-Bosumtwi,Bosumtwi,20180614,22,27.607
GH-Bosumtwi,Bosumtwi,20180614,23,27.525
GH-Bosumtwi,Bosumtwi,20180614,24,27.494
GH-Bosumtwi,Bosumtwi,20180614,25,27.454
GH-Bosumtwi,Bosumtwi,20180614,26,27.416
GH-Bosumtwi,Bosumtwi,20180614,27,27.384
GH-Bosumtwi,Bosumtwi,20180614,28,27.369
GH-Bosumtwi,Bosumtwi,20180614,29,27.356
GH-Bosumtwi,Bosumtwi,20180614,30,27.342
GH-Bosumtwi,Bosumtwi,20180614,31,27.331
GH-Bosumtwi,Bosumtwi,20180614,32,27.317
GH-Bosumtwi,Bosumtwi,20180614,33,27.311
GH-Bosumtwi,Bosumtwi,20180614,34,27.307
GH-Bosumtwi,Bosumtwi,20180614,35,27.304
GH-Bosumtwi,Bosumtwi,20180614,36,27.299
GH-Bosumtwi,Bosumtwi,20180614,37,27.293
GH-Bosumtwi,Bosumtwi,20180614,38,27.279
GH-Bosumtwi,Bosumtwi,20180614,39,27.269
GH-Bosumtwi,Bosumtwi,20180614,40,27.261
GH-Bosumtwi,Bosumtwi,20180614,41,27.257
GH-Bosumtwi,Bosumtwi,20180614,42,27.252
GH-Bosumtwi,Bosumtwi,20180614,43,27.235
GH-Bosumtwi,Bosumtwi,20180614,44,27.227
GH-Bosumtwi,Bosumtwi,20180614,45,27.22
GH-Bosumtwi,Bosumtwi,20180614,46,27.212
GH-Bosumtwi,Bosumtwi,20180614,47,27.21
GH-Bosumtwi,Bosumtwi,20180614,48,27.208
GH-Bosumtwi,Bosumtwi,20180614,49,27.206
GH-Bosumtwi,Bosumtwi,20180614,50,27.205
GH-Bosumtwi,Bosumtwi,20180614,51,27.203
GH-Bosumtwi,Bosumtwi,20180614,52,27.203
GH-Bosumtwi,Bosumtwi,20180614,53,27.202
GH-Bosumtwi,Bosumtwi,20180614,54,27.202
GH-Bosumtwi,Bosumtwi,20180614,55,27.2
GH-Bosumtwi,Bosumtwi,20180614,56,27.197
GH-Bosumtwi,Bosumtwi,20180614,57,27.194
GH-Bosumtwi,Bosumtwi,20180614,58,27.191
GH-Bosumtwi,Bosumtwi,20180614,59,27.187
GH-Bosumtwi,Bosumtwi,20180614,60,27.187
GH-Bosumtwi,Bosumtwi,20180614,61,27.185
GH-Bosumtwi,Bosumtwi,20180614,62,27.184
GH-Bosumtwi,Bosumtwi,20180614,63,27.183
GH-Bosumtwi,Bosumtwi,20180614,64,27.181
GH-Bosumtwi,Bosumtwi,20180614,65,27.179
GH-Bosumtwi,Bosumtwi,20180614,66,27.179
GH-Bosumtwi,Bosumtwi,20180614,67,27.178
GH-Bosumtwi,Bosumtwi,20180614,68,27.178
GH-Bosumtwi,Bosumtwi,20180614,69,27.178
GH-Bosumtwi,Bosumtwi,20180614,70,27.178
GH-Bosumtwi,Bosumtwi,20180720,0.2,28.709
GH-Bosumtwi,Bosumtwi,20180720,1,28.75
GH-Bosumtwi,Bosumtwi,20180720,2,28.745
GH-Bosumtwi,Bosumtwi,20180720,3,28.743
GH-Bosumtwi,Bosumtwi,20180720,4,28.736
GH-Bosumtwi,Bosumtwi,20180720,5,28.709
GH-Bosumtwi,Bosumtwi,20180720,6,28.664
GH-Bosumtwi,Bosumtwi,20180720,7,28.581
GH-Bosumtwi,Bosumtwi,20180720,8,28.578
GH-Bosumtwi,Bosumtwi,20180720,9,28.55
GH-Bosumtwi,Bosumtwi,20180720,10,28.528
GH-Bosumtwi,Bosumtwi,20180720,11,28.522
GH-Bosumtwi,Bosumtwi,20180720,12,28.511
GH-Bosumtwi,Bosumtwi,20180720,13,28.49
GH-Bosumtwi,Bosumtwi,20180720,14,28.43
GH-Bosumtwi,Bosumtwi,20180720,15,28.369
GH-Bosumtwi,Bosumtwi,20180720,16,28.359
GH-Bosumtwi,Bosumtwi,20180720,17,28.353
GH-Bosumtwi,Bosumtwi,20180720,18,28.342
GH-Bosumtwi,Bosumtwi,20180720,19,28.232
GH-Bosumtwi,Bosumtwi,20180720,20,28.096
GH-Bosumtwi,Bosumtwi,20180720,21,27.945
GH-Bosumtwi,Bosumtwi,20180720,22,27.716
GH-Bosumtwi,Bosumtwi,20180720,23,27.576
GH-Bosumtwi,Bosumtwi,20180720,24,27.503
GH-Bosumtwi,Bosumtwi,20180720,25,27.467
GH-Bosumtwi,Bosumtwi,20180720,26,27.44
GH-Bosumtwi,Bosumtwi,20180720,27,27.402
GH-Bosumtwi,Bosumtwi,20180720,28,27.373
