SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP 
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,2.5,23.697
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,6.0,22.494
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,8.0,NA
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,10.0,12.780
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,12.0,NA
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,14.0,NA
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,20.0,NA
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,25.0,NA
DE-Scharmutzel,Scharmutzel,201908092200,201908092230,29.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,2.5,23.854
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,6.0,22.244
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,8.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,10.0,12.846
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,12.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,14.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,20.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,25.0,NA
DE-Scharmutzel,Scharmutzel,201908092230,201908092300,29.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,2.5,24.012
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,6.0,21.994
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,8.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,10.0,12.912
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,12.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,14.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,20.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,25.0,NA
DE-Scharmutzel,Scharmutzel,201908092300,201908092330,29.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,2.5,23.983
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,6.0,21.928
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,8.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,10.0,12.894
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,12.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,14.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,20.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,25.0,NA
DE-Scharmutzel,Scharmutzel,201908092330,201908100000,29.0,NA
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,2.5,23.954
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,6.0,21.861
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,8.0,15.796
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,10.0,12.877
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,12.0,10.974
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,14.0,9.743
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,20.0,8.700
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,25.0,8.341
DE-Scharmutzel,Scharmutzel,201908100000,201908100030,29.0,8.112
DE-Scharmutzel,Scharmutzel,201908100030,201908100100,2.5,23.933
