SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-GrP,GreatPond,201405211200,201405211300,1,13.16
US-GrP,GreatPond,201405211200,201405211300,3,12.485
US-GrP,GreatPond,201405211200,201405211300,5,12.4225
US-GrP,GreatPond,201405211200,201405211300,7,12.3625
US-GrP,GreatPond,201405211200,201405211300,9,12.2375
US-GrP,GreatPond,201405211200,201405211300,11,10.6775
US-GrP,GreatPond,201405211200,201405211300,13,8.6225
US-GrP,GreatPond,201405211200,201405211300,15,7.8975
US-GrP,GreatPond,201405211200,201405211300,17,7.4125
US-GrP,GreatPond,201405211200,201405211300,19,7.2725
US-GrP,GreatPond,201405211300,201405211400,1,12.78
US-GrP,GreatPond,201405211300,201405211400,3,12.475
US-GrP,GreatPond,201405211300,201405211400,5,12.405
US-GrP,GreatPond,201405211300,201405211400,7,12.355
US-GrP,GreatPond,201405211300,201405211400,9,12.0675
US-GrP,GreatPond,201405211300,201405211400,11,10.28
US-GrP,GreatPond,201405211300,201405211400,13,8.1775
US-GrP,GreatPond,201405211300,201405211400,15,7.7875
US-GrP,GreatPond,201405211300,201405211400,17,7.4225
US-GrP,GreatPond,201405211300,201405211400,19,7.285
US-GrP,GreatPond,201405211400,201405211500,1,12.695
US-GrP,GreatPond,201405211400,201405211500,3,12.4825
US-GrP,GreatPond,201405211400,201405211500,5,12.42
US-GrP,GreatPond,201405211400,201405211500,7,12.3475
US-GrP,GreatPond,201405211400,201405211500,9,12.2175
US-GrP,GreatPond,201405211400,201405211500,11,10.3825
US-GrP,GreatPond,201405211400,201405211500,13,7.9875
US-GrP,GreatPond,201405211400,201405211500,15,7.7375
US-GrP,GreatPond,201405211400,201405211500,17,7.41
US-GrP,GreatPond,201405211400,201405211500,19,7.27
US-GrP,GreatPond,201405211500,201405211600,1,12.615
US-GrP,GreatPond,201405211500,201405211600,3,12.495
US-GrP,GreatPond,201405211500,201405211600,5,12.4225
US-GrP,GreatPond,201405211500,201405211600,7,12.355
US-GrP,GreatPond,201405211500,201405211600,9,12.28
US-GrP,GreatPond,201405211500,201405211600,11,10.315
US-GrP,GreatPond,201405211500,201405211600,13,8.0175
US-GrP,GreatPond,201405211500,201405211600,15,7.635
US-GrP,GreatPond,201405211500,201405211600,17,7.4025
US-GrP,GreatPond,201405211500,201405211600,19,7.2225
US-GrP,GreatPond,201405211600,201405211700,1,12.9375
US-GrP,GreatPond,201405211600,201405211700,3,12.53
US-GrP,GreatPond,201405211600,201405211700,5,12.48
US-GrP,GreatPond,201405211600,201405211700,7,12.3775
US-GrP,GreatPond,201405211600,201405211700,9,12.205
US-GrP,GreatPond,201405211600,201405211700,11,10.19
US-GrP,GreatPond,201405211600,201405211700,13,8.145
US-GrP,GreatPond,201405211600,201405211700,15,7.7975
US-GrP,GreatPond,201405211600,201405211700,17,7.41
US-GrP,GreatPond,201405211600,201405211700,19,7.225
US-GrP,GreatPond,201405211700,201405211800,1,13.235
US-GrP,GreatPond,201405211700,201405211800,3,12.565
US-GrP,GreatPond,201405211700,201405211800,5,12.4525
US-GrP,GreatPond,201405211700,201405211800,7,12.37
US-GrP,GreatPond,201405211700,201405211800,9,12.2475
US-GrP,GreatPond,201405211700,201405211800,11,9.94
US-GrP,GreatPond,201405211700,201405211800,13,8.5225
US-GrP,GreatPond,201405211700,201405211800,15,7.7525
US-GrP,GreatPond,201405211700,201405211800,17,7.42
US-GrP,GreatPond,201405211700,201405211800,19,7.2675
US-GrP,GreatPond,201405211800,201405211900,1,13.2125
US-GrP,GreatPond,201405211800,201405211900,3,12.58
US-GrP,GreatPond,201405211800,201405211900,5,12.445
US-GrP,GreatPond,201405211800,201405211900,7,12.355
US-GrP,GreatPond,201405211800,201405211900,9,12.3125
US-GrP,GreatPond,201405211800,201405211900,11,10.4425
US-GrP,GreatPond,201405211800,201405211900,13,8.2625
US-GrP,GreatPond,201405211800,201405211900,15,7.6975
US-GrP,GreatPond,201405211800,201405211900,17,7.41
US-GrP,GreatPond,201405211800,201405211900,19,7.255
US-GrP,GreatPond,201405211900,201405212000,1,13.065
US-GrP,GreatPond,201405211900,201405212000,3,12.555
US-GrP,GreatPond,201405211900,201405212000,5,12.4425
US-GrP,GreatPond,201405211900,201405212000,7,12.375
US-GrP,GreatPond,201405211900,201405212000,9,12.3525
US-GrP,GreatPond,201405211900,201405212000,11,10.7725
US-GrP,GreatPond,201405211900,201405212000,13,8.32
US-GrP,GreatPond,201405211900,201405212000,15,7.76
US-GrP,GreatPond,201405211900,201405212000,17,7.4025
US-GrP,GreatPond,201405211900,201405212000,19,7.2375
US-GrP,GreatPond,201405212000,201405212100,1,13.1625
US-GrP,GreatPond,201405212000,201405212100,3,12.6875
US-GrP,GreatPond,201405212000,201405212100,5,12.47
US-GrP,GreatPond,201405212000,201405212100,7,12.3925
US-GrP,GreatPond,201405212000,201405212100,9,12.3475
US-GrP,GreatPond,201405212000,201405212100,11,10.9125
US-GrP,GreatPond,201405212000,201405212100,13,8.21
US-GrP,GreatPond,201405212000,201405212100,15,7.86
US-GrP,GreatPond,201405212000,201405212100,17,7.4025
US-GrP,GreatPond,201405212000,201405212100,19,7.19
US-GrP,GreatPond,201405212100,201405212200,1,14.25
US-GrP,GreatPond,201405212100,201405212200,3,12.6925
US-GrP,GreatPond,201405212100,201405212200,5,12.475
US-GrP,GreatPond,201405212100,201405212200,7,12.3875
US-GrP,GreatPond,201405212100,201405212200,9,11.935
US-GrP,GreatPond,201405212100,201405212200,11,10.175
US-GrP,GreatPond,201405212100,201405212200,13,8.47
US-GrP,GreatPond,201405212100,201405212200,15,7.9525
US-GrP,GreatPond,201405212100,201405212200,17,7.425
US-GrP,GreatPond,201405212100,201405212200,19,7.215
US-GrP,GreatPond,201405212200,201405212300,1,14.2725
US-GrP,GreatPond,201405212200,201405212300,3,12.5925
US-GrP,GreatPond,201405212200,201405212300,5,12.46
US-GrP,GreatPond,201405212200,201405212300,7,12.38
US-GrP,GreatPond,201405212200,201405212300,9,11.765
US-GrP,GreatPond,201405212200,201405212300,11,10.3925
US-GrP,GreatPond,201405212200,201405212300,13,8.55
US-GrP,GreatPond,201405212200,201405212300,15,7.8825
US-GrP,GreatPond,201405212200,201405212300,17,7.435
US-GrP,GreatPond,201405212200,201405212300,19,7.2675
US-GrP,GreatPond,201405212300,201405220000,1,13.9875
US-GrP,GreatPond,201405212300,201405220000,3,12.49
US-GrP,GreatPond,201405212300,201405220000,5,12.45
US-GrP,GreatPond,201405212300,201405220000,7,12.37
US-GrP,GreatPond,201405212300,201405220000,9,12.02
US-GrP,GreatPond,201405212300,201405220000,11,10.46
US-GrP,GreatPond,201405212300,201405220000,13,8.5575
US-GrP,GreatPond,201405212300,201405220000,15,7.8525
US-GrP,GreatPond,201405212300,201405220000,17,7.45
US-GrP,GreatPond,201405212300,201405220000,19,7.3
US-GrP,GreatPond,201405220000,201405220100,1,13.47
US-GrP,GreatPond,201405220000,201405220100,3,12.72
US-GrP,GreatPond,201405220000,201405220100,5,12.44
US-GrP,GreatPond,201405220000,201405220100,7,12.3675
US-GrP,GreatPond,201405220000,201405220100,9,12.195
US-GrP,GreatPond,201405220000,201405220100,11,10.33
US-GrP,GreatPond,201405220000,201405220100,13,8.675
US-GrP,GreatPond,201405220000,201405220100,15,7.85
US-GrP,GreatPond,201405220000,201405220100,17,7.395
US-GrP,GreatPond,201405220000,201405220100,19,7.225
US-GrP,GreatPond,201405220100,201405220200,1,13.175
US-GrP,GreatPond,201405220100,201405220200,3,13.005
US-GrP,GreatPond,201405220100,201405220200,5,12.4475
US-GrP,GreatPond,201405220100,201405220200,7,12.36
US-GrP,GreatPond,201405220100,201405220200,9,12.2725
US-GrP,GreatPond,201405220100,201405220200,11,10.345
US-GrP,GreatPond,201405220100,201405220200,13,8.5575
US-GrP,GreatPond,201405220100,201405220200,15,7.715
US-GrP,GreatPond,201405220100,201405220200,17,7.42
US-GrP,GreatPond,201405220100,201405220200,19,7.235
US-GrP,GreatPond,201405220200,201405220300,1,13.06
US-GrP,GreatPond,201405220200,201405220300,3,13.0625
US-GrP,GreatPond,201405220200,201405220300,5,12.47
US-GrP,GreatPond,201405220200,201405220300,7,12.3675
US-GrP,GreatPond,201405220200,201405220300,9,12.2575
US-GrP,GreatPond,201405220200,201405220300,11,10.6325
US-GrP,GreatPond,201405220200,201405220300,13,8.2025
US-GrP,GreatPond,201405220200,201405220300,15,7.7825
US-GrP,GreatPond,201405220200,201405220300,17,7.4325
US-GrP,GreatPond,201405220200,201405220300,19,7.1475
US-GrP,GreatPond,201405220300,201405220400,1,13.36
US-GrP,GreatPond,201405220300,201405220400,3,13.01
US-GrP,GreatPond,201405220300,201405220400,5,12.42
US-GrP,GreatPond,201405220300,201405220400,7,12.3425
US-GrP,GreatPond,201405220300,201405220400,9,12.2375
US-GrP,GreatPond,201405220300,201405220400,11,10.7975
US-GrP,GreatPond,201405220300,201405220400,13,8.395
US-GrP,GreatPond,201405220300,201405220400,15,7.8825
US-GrP,GreatPond,201405220300,201405220400,17,7.455
US-GrP,GreatPond,201405220300,201405220400,19,7.19
US-GrP,GreatPond,201405220400,201405220500,1,13.42
US-GrP,GreatPond,201405220400,201405220500,3,12.9625
US-GrP,GreatPond,201405220400,201405220500,5,12.3775
US-GrP,GreatPond,201405220400,201405220500,7,12.305
US-GrP,GreatPond,201405220400,201405220500,9,12.28
US-GrP,GreatPond,201405220400,201405220500,11,10.8775
US-GrP,GreatPond,201405220400,201405220500,13,8.7475
US-GrP,GreatPond,201405220400,201405220500,15,7.915
US-GrP,GreatPond,201405220400,201405220500,17,7.4725
US-GrP,GreatPond,201405220400,201405220500,19,7.215
US-GrP,GreatPond,201405220500,201405220600,1,13.395
US-GrP,GreatPond,201405220500,201405220600,3,12.9925
US-GrP,GreatPond,201405220500,201405220600,5,12.5575
US-GrP,GreatPond,201405220500,201405220600,7,12.3475
US-GrP,GreatPond,201405220500,201405220600,9,12.3
US-GrP,GreatPond,201405220500,201405220600,11,11.01
US-GrP,GreatPond,201405220500,201405220600,13,8.2925
US-GrP,GreatPond,201405220500,201405220600,15,7.7675
US-GrP,GreatPond,201405220500,201405220600,17,7.43
US-GrP,GreatPond,201405220500,201405220600,19,7.1725
US-GrP,GreatPond,201405220600,201405220700,1,13.53
US-GrP,GreatPond,201405220600,201405220700,3,13.0175
US-GrP,GreatPond,201405220600,201405220700,5,12.7075
US-GrP,GreatPond,201405220600,201405220700,7,12.3875
US-GrP,GreatPond,201405220600,201405220700,9,11.9525
US-GrP,GreatPond,201405220600,201405220700,11,10.5875
US-GrP,GreatPond,201405220600,201405220700,13,8.14
